id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-11-26 01:49:48,[3],0.30000000000000004,False,224,4276,22,22,0,1.3.2,820233,0.0054746307
dcrhive.com,mainnet,2022-06-23,2023-11-26 01:49:48,[3],0.15,False,1276,13711,72,72,0,1.3.2+bec2d12a0,820233,0.031185845
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-26 01:49:48,[3],0.9500000000000001,False,132,9939,61,60,1,1.3.1+22d04116b,820233,0.003226122
decred.stake.fun,mainnet,2021-01-28,2023-11-26 01:49:48,[3],0.5,False,201,29169,175,173,2,1.3.1,820233,0.0049125035
decredvoting.com,mainnet,2021-02-01,2023-11-26 01:49:49,[3],1,False,94,4641,31,30,1,1.3.2,820233,0.0022973898
stakey.net,mainnet,2020-10-22,2023-11-26 01:49:48,[3],1,False,343,29986,217,217,0,1.3.2+f79363a87,820230,0.008383849
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-26 01:49:48,[3],0.6900000000000001,False,743,59478,925,151,774,1.3.1+22d04116b,1265051,0.14528744
teststakepool.decred.org,testnet,2020-06-01,2023-11-26 01:49:48,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1265051,0
ultravsp.uk,mainnet,2020-12-01,2023-11-26 01:49:48,[3],0.30000000000000004,False,302,12708,79,78,1,1.4.0-pre+015cf707b,820233,0.007380976
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-26 01:49:48,[3],0.1,False,278,659,0,0,0,1.3.2+bec2d12a0,820233,0.006794408
vsp.dcr.farm,mainnet,2020-12-09,2023-11-26 01:49:48,[3],0.15,False,263,7565,44,42,2,1.3.1,820233,0.006427803
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-26 01:49:48,[3],0.49,False,423,11355,50,50,0,1.3.2+bec2d12a0,820233,0.010338254
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-26 01:49:49,[3],1,False,626,27710,172,172,0,1.3.1+1e824f8dd,820233,0.015299639
vspd.99split.com,mainnet,2020-11-17,2023-11-26 01:49:48,[3],0.30000000000000004,False,542,26143,160,160,0,1.3.2,820233,0.013246652000000001
vspd.bass.cf,mainnet,2022-05-01,2023-11-26 01:49:49,[3],0.2,False,1126,14254,126,0,0,1.2.0,820233,0.027519796000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-26 01:49:49,[3],5,False,45,2711,20,20,0,1.3.2+bec2d12a0,820230,0.0010999218
