id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-11-12 01:51:04,[3],0.30000000000000004,False,226,4177,21,21,0,1.3.1,816281,0.0056065493
dcrhive.com,mainnet,2022-06-23,2023-11-12 01:51:03,[3],0.15,False,1221,13134,56,56,0,1.3.0-pre+a254e943f,816281,0.03029025
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-12 01:51:04,[3],0.9500000000000001,False,151,9868,60,59,1,1.3.1+22d04116b,816281,0.0037459687
decred.stake.fun,mainnet,2021-01-28,2023-11-12 01:51:03,[3],0.5,False,219,29063,175,173,2,1.3.1,816281,0.005432895
decredvoting.com,mainnet,2021-02-01,2023-11-12 01:51:04,[3],1,False,106,4590,31,30,1,1.3.1,816281,0.0026296205000000002
stakey.net,mainnet,2020-10-22,2023-11-12 01:51:03,[3],1,False,373,29814,216,216,0,1.3.1+209042951,816281,0.009253287
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-12 01:51:03,[3],0.6900000000000001,False,742,52465,907,134,773,1.3.1+22d04116b,1255153,0.14427377
teststakepool.decred.org,testnet,2020-06-01,2023-11-12 01:51:03,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1255153,0
ultravsp.uk,mainnet,2020-12-01,2023-11-12 01:51:04,[3],0.30000000000000004,False,343,12529,78,77,1,1.4.0-pre+015cf707b,816281,0.008509055
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-12 01:51:03,[3],0.25,False,261,538,0,0,0,1.3.0+43d3210dc,816281,0.00647482
vsp.dcr.farm,mainnet,2020-12-09,2023-11-12 01:51:03,[3],0.15,False,247,7436,43,42,1,1.3.1,816281,0.006127511600000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-12 01:51:04,[3],0.49,False,399,11160,49,49,0,1.3.0+43d3210dc,816281,0.009898288
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-12 01:51:04,[3],1,False,573,27385,169,169,0,1.3.1+1e824f8dd,816281,0.014214835
vspd.99split.com,mainnet,2020-11-17,2023-11-12 01:51:04,[3],0.30000000000000004,False,443,25903,160,160,0,1.3.1+22d04116b,816281,0.010989829000000001
vspd.bass.cf,mainnet,2022-05-01,2023-11-12 01:51:04,[3],0.2,False,1075,13711,121,0,0,1.2.0,816281,0.026668321000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-12 01:51:04,[3],5,False,45,2687,20,20,0,1.3.1+22d04116b,816281,0.0011163483
