side,qty,rate,time
2,15.0,22995470,2024-12-15 02:18:04.183
2,15.0,22784880,2024-12-15 02:18:03.871
2,10.0,22674030,2024-12-15 01:59:39.616
2,15.0,22574280,2024-12-15 02:18:03.576
2,10.0,22568760,2024-12-15 01:59:38.974
2,10.0,22463480,2024-12-15 01:59:38.348
2,15.0,22363680,2024-12-15 02:18:03.243
2,10.0,22358200,2024-12-15 01:59:37.685
2,10.0,22252920,2024-12-15 01:59:37.137
2,15.0,22153080,2024-12-15 02:18:02.905
2,10.0,22147640,2024-12-15 01:59:36.447
1,15.0,19966400,2024-12-15 02:18:01.002
1,15.0,19755800,2024-12-15 02:18:01.429
1,15.0,19545200,2024-12-15 02:18:01.845
1,15.0,19334600,2024-12-15 02:18:02.192
1,2.5,19124010,2024-12-15 02:18:02.560
