,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.12.name,features.12.is_required,features.12.is_known,features.14.name,features.14.is_required,features.14.is_known,features.17.name,features.17.is_required,features.17.is_known,features.31.name,features.31.is_required,features.31.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.45.name,features.45.is_required,features.45.is_known,outCount,outCapacity,inCount,inCapacity,chCount
217,1700571586,03ef9151fd59266e87374dcaa57293118a10bf84eaa8695f6345258b8b6db314c2,03ef9151fd59266e8737,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,1.0,10000000.0,1.0
215,1711612794,03eeaed46280cb56ef3a09593dc88982c5f3c974e776949fa02ae21436aee0c7c5,magneton 🧲⚡,"[{'network': 'tcp', 'addr': '51.68.214.224:9735'}]",#ff5f1f,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,1.0,239997490.0,1.0
10,1659615174,021b2459b6ee500f5497fe9c54af0ad00d87c0d2973254c01cd02acb4e67865d7c,021b2459b6ee500f5497,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,100000000.0,0.0,0.0,1.0
11,1711767287,021bd68b9f591646fa9575b0f68f2c2b2fef95bfb06252df23ca88e2bda3a9768c,021bd68b9f591646fa95,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,1.0,50000000.0,0.0,0.0,1.0
212,1703089302,03eb43b8c586a05f113e2dd60e1403c6baa0efbd79179349c1cc690d56af4b4859,03eb43b8c586a05f113e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,1.0,15000000.0,1.0
101,1678632667,02dae949be211a47b0c909a28fbee900180e88e484e803b38e8c2b09f4946d44c4,02dae949be211a47b0c9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
14,1671202466,021f5400565c6189b0d6e95c9b9093368f30b7e9076eb8e1692093187435dbfad5,021f5400565c6189b0d6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
208,1677209223,03e2b2a4336487b7d2d7d87e859bd0509ec8bc763ea5b6b9ece9daf9a212f38146,03e2b2a4336487b7d2d7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,1.0,5000000.0,1.0
16,1673817369,0221679def0ea43d39f46181a8025d09190bb07703e9a3bb31e22db26fc6e1be4d,0221679def0ea43d39f4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
19,1682097767,0224349b2f4c1b669c32920c50f69701e50dab44f4f27ad08c26b39a20f1bc4cee,0224349b2f4c1b669c32,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,4000000.0,0.0,0.0,1.0
20,1701435921,02263d0397c9a554809cf7c133522f5ec5adb1dca8f5e6ca2fc8ad6da9a90a0f55,02263d0397c9a554809c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
204,1684675486,03d88096ba7e90f6aa54a981368254a2a20d225e5b86caa7a651549dd141439710,03d88096ba7e90f6aa54,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,1.0,49000000.0,1.0
37,1671333013,024600f39445b258e3efed8fb1cd70ad84a5911ebcbc21835106c1f3301fcd693c,024600f39445b258e3ef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
177,1679331912,039d16765166c5abdd13339f4335a14cdbc41019ffb4f17c59054a226abf120731,039d16765166c5abdd13,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
127,1674680430,031675627efbf26ee05aa2a8715811c18fe1a8423caa19857a5798fda50b0276e7,031675627efbf26ee05a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,500000.0,0.0,0.0,1.0
65,1672222207,0286b28d821f0f1d134ac28580b72e17df8fe727c6df7ccea9d4fc4ae0697e485e,0286b28d821f0f1d134a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,9900000.0,0.0,0.0,1.0
149,0,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
148,1681908270,03469d22cb90b61e05ebe7b4464126149e278cc541522b3344dbc2f0991c83f3c2,03469d22cb90b61e05eb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,80000000.0,0.0,0.0,1.0
147,1643264887,034585e47c97c3fa4fccd29e07edfcb8ea39b20f00e5e414033cb9f26a9beb79b9,034585e47c97c3fa4fcc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,57490.0,0.0,0.0,1.0
146,1671483222,034583d67c9f0a49ffc7f6a099cd819dd972e98c7539ae6cfa2317bfc3e446aa09,034583d67c9f0a49ffc7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,5000000.0,0.0,0.0,1.0
61,1596958725,027d489e4cfe55b8a10f29bf1a7cd779a827d90a94d3bb160e0772dc6316875bba,Let there be Guang,"[{'network': 'tcp', 'addr': '172.86.124.234:9735'}]",#7fffd4,,,,,,,,,,tlv-onion,False,True,,,,,,,,,,,,,static-remote-key,False,True,,,,,,,0.0,0.0,1.0,100000000.0,1.0
62,0,027df6517fc793eae466e15e5fe0da87a5c8b036b85936ed5dc8394efbcc2f83f9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
63,0,0282df350084f7bb5ec5ee22690eab23378ea0278a73806e997c4be6ac8fa13c96,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,179997490.0,0.0,0.0,1.0
142,1682759705,033b7541841918534c106b553b9475badc9de3e361dd5cf4374927905643b723dc,033b7541841918534c10,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,2000000.0,0.0,0.0,1.0
64,1683078785,02843fac504798cce112ce29c2dca7cc86a2793e2c420382d363f68bb6e4cb90a2,02843fac504798cce112,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
140,1683332072,0336812c1f90dd9400dc023b9cdc62dd02d7da3ac32b4bbb36366c2d87adbe3756,0336812c1f90dd9400dc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,100000.0,0.0,0.0,1.0
75,1684055328,0296fd737dfa6314c8be118633992fc8f773348fb62bba2a65acd28d7a039154e5,0296fd737dfa6314c8be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
1,1675065331,0207b03378301c5b34f78798f48359513d9f9086d8e56455b9a00eff715558586f,0207b03378301c5b34f7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,3000000.0,0.0,0.0,1.0
67,1675024080,028941b671b47cedf51c2367f234b060404e1d7487af885b7ff36bfe77ed1f7ee1,028941b671b47cedf51c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,4000000.0,0.0,0.0,1.0
136,1674324613,03308d3e7ae8ccdea496a28eb110e536f43353147e9661285ba0b653408c8661b7,03308d3e7ae8ccdea496,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,50000000.0,0.0,0.0,1.0
69,1674307137,028daee22fae4faecd2c118fda4be913aca40d1e39f408547f5ce9f6d0a5bacdcb,028daee22fae4faecd2c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,4000000.0,0.0,0.0,1.0
70,1681653435,028e309db2c249fd95caee96860377467d354b16333f9bf2c03cf64a5236fd298a,028e309db2c249fd95ca,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
71,1675870614,029000bb2caec4e7c07659adfeb7c5dc4995d7b2348313f846145549da32b01b55,029000bb2caec4e7c076,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
132,1684425156,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
131,1684171698,031fbefbeb181a27a5d07ad913e9609465ed77375ff000125a1322fe88313b3e29,031fbefbeb181a27a5d0,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,11000000.0,0.0,0.0,1.0
72,1694145090,0290a8a6150796ac7cce9399b4047703498fd035c8dbaf7cc83e4392557b5a162e,0290a8a6150796ac7cce,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
124,0,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
125,1671752002,0309b902f259aa876ecbc3e8e93fa05b84d106e7fdaa82d714b13dc13f7865a036,0309b902f259aa876ecb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,40000000.0,0.0,0.0,1.0
60,1673230077,027a7340af4fd21a11a3e0e36a62b9ae91d724f41b9e394502e00fe05040c38a8d,027a7340af4fd21a11a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,20000000.0,0.0,0.0,1.0
76,1686125547,02a00f94f7a026011029abb9a39587741fbe6587cebc55d91f83d730d0dc3232ff,02a00f94f7a026011029,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
77,1680382964,02a2b48dd30ec8e76067402246e15396f7d73d1aa2a8befd19d301a2ecf94830d9,02a2b48dd30ec8e76067,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,12500000.0,0.0,0.0,1.0
57,1671383674,0278cd2670f3458a303703aa7711688482afd25efa000f38b39ed3bd755137351b,0278cd2670f3458a3037,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
175,1685584886,0394934344798c13449330051afb9b2f3a464bdccba5ac05105f99d2e03d23fae7,0394934344798c134493,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
41,1692694161,024edffad59cb45807362a80e11147677dd00076a1272e2756ec84e01e1554b11c,024edffad59cb4580736,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,5000000.0,0.0,0.0,1.0
173,1711186828,038c81f693e738d393376940b9b076fea7cbc673bc852bb06285bf55e0af434442,038c81f693e738d39337,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,1.0,9987030.0,0.0,0.0,1.0
42,0,024f2e17067902c2f7d7bf3caa5a3f208c2b7a37602ce01882d468fb86ae20b52d,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
171,1680464493,038385e8b8c0a46e4759bdb3aff2b689642a90a53e3497f12a1726a3cd1716104c,038385e8b8c0a46e4759,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,100000.0,0.0,0.0,1.0
115,1692812390,02e94f035a9fcfdff80c44536d05b4ebb67867a84c971bd8cb57eb9275a43cad03,02e94f035a9fcfdff80c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,500000.0,0.0,0.0,1.0
45,1675745134,0256a9dc3e4a0b3263485ec6adf591afb72fb8eefc49729ba1adbff7c4af44fb88,0256a9dc3e4a0b326348,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,5000000.0,0.0,0.0,1.0
46,1611599533,025a0021382d8263551423f783fe931c03b13dd215ea9ed8eac91f9d81f99d1775,025a0021382d82635514,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,2154804.0,0.0,0.0,1.0
47,1711718974,025bc3718fdcec764c1b18f186b94a1601d414140d525beb7d2a4cceabff9a5f05,025bc3718fdcec764c1b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,1.0,500000.0,0.0,0.0,1.0
166,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
165,1689160174,0373457ac463076bf69f3412c9ea567588635f0185e52f3e4027eb65112bc5343f,0373457ac463076bf69f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,10000000.0,0.0,0.0,1.0
164,0,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12000000.0,0.0,0.0,1.0
163,1682967011,036dd52770f148f2a95001e73088396d1e94ef1d37a3662bb80447803e8086ad93,036dd52770f148f2a950,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,100000.0,0.0,0.0,1.0
81,1674268797,02aab6051d7b1879c73ec3d29aee96deac62ae96114ba087f8276c83a3b8cad67e,02aab6051d7b1879c73e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,1000000.0,0.0,0.0,1.0
50,1677182631,026378a6beef3b6317e23c2e1e727d6f9558a2e9e5b606a25413e4c750d569b8b2,026378a6beef3b6317e2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,4000000.0,0.0,0.0,1.0
118,1682946141,02eed9a7cc036f58539126bab6f4f01fa89734ffa9b2ce9dcbda7e93d75343f5b7,02eed9a7cc036f585391,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,8000000.0,0.0,0.0,1.0
53,1687513421,026c72e76683e279b9b9f242344d9a57ff6b1e833968d038570e53717708373c7a,026c72e76683e279b9b9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,100000.0,0.0,0.0,1.0
157,1711790310,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,2500000.0,0.0,0.0,1.0
119,1711635862,02eff4d2148281fda2cf590e63054e8803787e7541b99bdb9a97f648235f7f4e7e,02eff4d2148281fda2cf,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,1.0,100000000.0,0.0,0.0,1.0
79,1692192983,02a702ba822ee59781640493c0c8e54a9e5785698e28665824f5e8fe9a3e9a4564,02a702ba822ee5978164,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,9000000.0,0.0,0.0,1.0
56,1672889964,027894f99a67baaf712dc4c84eeb4fdd997f8abd7c67836cc9c01464f4296fd5d0,027894f99a67baaf712d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,5000000.0,0.0,0.0,1.0
114,1711635915,02e85f5002b7aefaadcca42712ba333d81c4f856684c9ba31c076d0efedcb47773,02e85f5002b7aefaadcc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,1.0,1000000.0,0.0,0.0,1.0
