rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,138
2,/dcrwire:1.0.0/dcrd:1.7.1/,8
3,/dcrwire:1.0.0/dcrd:1.7.0/,4
4,/dcrwire:1.0.0/dcrd:1.7.2/,2
5,/dcrwire:0.4.0/dcrd:1.6.2/,2
6,/dcrwire:0.3.0/dcrd:1.4.0/,2
7,/dcrwire:1.0.0/dcrd:1.9.0(pre)/,2
8,/dcrwire:0.4.0/dcrd:1.6.0(rc4)/,1
9,/dcrwire:0.4.0/dcrd:1.6.0/,1
10,/dcrwire:1.0.0/dcrd:1.7.4/,1
11,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,1
12,/dcrwire:0.4.0/dcrd:1.6.1/,1
13,/dcrwire:0.4.0/dcrd:1.5.1/,1
