id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-06 01:33:29,[3],0.088,False,2190,23757,130,9,1.4.0,1068756,0.055431813
dcr.cerebro.host,mainnet,2024-09-09,2026-04-06 01:33:29,[3],0.888,False,43,79,0,3,1.4.0+d190a83b6,1068756,0.0010883872
dcrhive.com,mainnet,2022-06-23,2026-04-06 01:33:29,[3],1,False,231,31012,232,2,1.4.0+d190a83b6,1068756,0.005846917
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-06 01:33:29,[3],0.9500000000000001,False,99,15220,103,320,1.4.0+d190a83b6,1068756,0.0025058216000000003
decred.stake.fun,mainnet,2021-01-28,2026-04-06 01:33:29,[3],0.5,False,577,34595,198,105,1.4.0,1068756,0.014604637
decredvoting.com,mainnet,2021-02-01,2026-04-06 01:33:29,[3],1,False,47,9541,68,2,1.4.0,1068756,0.0011896325
stakey.net,mainnet,2020-10-22,2026-04-06 01:33:29,[3],1,False,114,37040,285,5,1.4.0,1068756,0.0028854916
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-06 01:33:29,[3],0.6900000000000001,False,432,419335,958,1069,1.4.0+d190a83b6,1885885,0.08432559
teststakepool.decred.org,testnet,2020-06-01,2026-04-06 01:33:29,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1885885,0
ultravsp.uk,mainnet,2020-12-01,2026-04-06 01:33:29,[3],0.30000000000000004,False,364,21425,137,4,1.4.0+d190a83b6,1068756,0.009213324
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-06 01:33:29,[3],0.18,False,532,33558,220,3,1.4.0+d190a83b6,1068753,0.01346256
vsp.dcr.farm,mainnet,2020-12-09,2026-04-06 01:33:29,[3],0.5,False,616,18008,102,2,1.4.0,1068757,0.015591384000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-06 01:33:29,[3],0.49,False,481,24724,152,41,1.4.0+d190a83b6,1068756,0.01217475
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-06 01:33:29,[3],1,False,253,37409,245,0,1.4.0+d190a83b6,1068757,0.006403604
vspd.bass.cf,mainnet,2022-05-01,2026-04-06 01:33:29,[3],0.16,False,153,30592,186,80,1.4.0,1068756,0.0038726334
