id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-02 01:30:45,[3],0.088,False,1847,23517,130,9,1.4.0,1067590,0.04534073
dcr.cerebro.host,mainnet,2024-09-09,2026-04-02 01:30:45,[3],0.888,False,50,71,0,3,1.4.0+d190a83b6,1067590,0.0012274155
dcrhive.com,mainnet,2022-06-23,2026-04-02 01:30:45,[3],1,False,232,30972,232,2,1.4.0+d190a83b6,1067590,0.005695208
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-02 01:30:45,[3],0.9500000000000001,False,84,15215,103,320,1.4.0+d190a83b6,1067590,0.0020620580000000003
decred.stake.fun,mainnet,2021-01-28,2026-04-02 01:30:45,[3],0.5,False,673,34496,198,105,1.4.0,1067590,0.016521014
decredvoting.com,mainnet,2021-02-01,2026-04-02 01:30:45,[3],1,False,47,9529,68,2,1.4.0,1067590,0.0011537706000000001
stakey.net,mainnet,2020-10-22,2026-04-02 01:30:45,[3],1,False,108,37024,285,5,1.4.0,1067590,0.0026512176
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-02 01:30:45,[3],0.6900000000000001,False,440,418096,951,1066,1.4.0+d190a83b6,1883004,0.08583691
teststakepool.decred.org,testnet,2020-06-01,2026-04-02 01:30:45,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1883004,0
ultravsp.uk,mainnet,2020-12-01,2026-04-02 01:30:45,[3],0.30000000000000004,False,387,21383,137,4,1.4.0+d190a83b6,1067590,0.009500196
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-02 01:30:45,[3],0.18,False,508,33484,220,3,1.4.0+d190a83b6,1067589,0.012475136000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-04-02 01:30:45,[3],0.5,False,547,17933,102,2,1.4.0,1067590,0.013427926000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-02 01:30:45,[3],0.49,False,518,24638,152,41,1.4.0+d190a83b6,1067590,0.012716025
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-02 01:30:45,[3],1,False,257,37379,245,0,1.4.0+d190a83b6,1067590,0.006308916
vspd.bass.cf,mainnet,2022-05-01,2026-04-02 01:30:45,[3],0.16,False,139,30573,186,80,1.4.0,1067590,0.0034122153000000002
