id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-11 01:33:38,[3],0.088,False,2399,24140,133,9,1.4.0,1070195,0.058381192000000005
dcr.cerebro.host,mainnet,2024-09-09,2026-04-11 01:33:38,[3],0.888,False,36,86,0,3,1.4.0+d190a83b6,1070195,0.0008760829
dcrhive.com,mainnet,2022-06-23,2026-04-11 01:33:38,[3],1,False,248,31052,232,2,1.4.0+d190a83b6,1070107,0.0060105184
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-11 01:33:38,[3],0.9500000000000001,False,102,15233,103,320,1.4.0+d190a83b6,1070195,0.002482235
decred.stake.fun,mainnet,2021-01-28,2026-04-11 01:33:38,[3],0.5,False,503,34678,198,105,1.4.0,1070195,0.012240825
decredvoting.com,mainnet,2021-02-01,2026-04-11 01:33:38,[3],1,False,56,9551,68,2,1.4.0,1070196,0.0013629615
stakey.net,mainnet,2020-10-22,2026-04-11 01:33:38,[3],1,False,136,37061,285,5,1.4.0,1070196,0.0033100494
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-11 01:33:38,[3],0.6900000000000001,False,598,421023,963,1069,1.4.0+d190a83b6,1889483,0.12701784
teststakepool.decred.org,testnet,2020-06-01,2026-04-11 01:33:38,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1889483,0
ultravsp.uk,mainnet,2020-12-01,2026-04-11 01:33:38,[3],0.30000000000000004,False,419,21485,138,4,1.4.0+d190a83b6,1070195,0.010196632
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-11 01:33:38,[3],0.18,False,679,33651,220,3,1.4.0+d190a83b6,1070195,0.016523898000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-04-11 01:33:38,[3],0.5,False,743,18131,108,2,1.4.0,1070195,0.018081378000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-11 01:33:38,[3],0.49,False,735,24848,153,41,1.4.0+d190a83b6,1070196,0.01788887
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-11 01:33:38,[3],1,False,238,37460,245,0,1.4.0+d190a83b6,1070195,0.0057918816
vspd.bass.cf,mainnet,2022-05-01,2026-04-11 01:33:38,[3],0.16,False,185,30624,186,80,1.4.0,1070195,0.004502093
