side,qty,rate,time
2,2000.0,19500,2024-11-25 13:41:53.961
2,2000.0,19000,2024-11-25 13:41:45.979
2,2000.0,18000,2024-11-25 13:41:43.960
2,2000.0,17000,2024-11-25 13:41:27.958
2,2000.0,16000,2024-11-25 13:41:20.059
2,2000.0,15000,2024-11-25 13:41:13.194
2,2000.0,14500,2024-11-25 13:41:05.987
2,1000.0,14000,2024-11-25 13:40:55.965
2,1000.0,13500,2024-11-25 13:40:45.966
2,1000.0,13000,2024-11-25 13:40:37.958
2,1000.0,12500,2024-11-25 13:40:27.964
2,1000.0,12000,2024-11-25 13:40:07.966
