side,qty,rate,time
2,40.0,1000000,2023-08-04 02:32:47.487
2,160.0,195000,2023-07-31 10:24:27.753
2,40.0,100000,2023-08-04 02:32:31.487
2,40.0,70000,2023-08-04 02:32:07.486
2,40.0,60000,2023-08-04 02:31:09.625
2,40.0,58800,2023-08-05 01:48:22.106
2,40.0,58500,2023-07-31 10:40:54.228
2,40.0,57000,2023-08-04 02:31:53.487
2,80.0,55000,2023-08-04 15:43:47.148
2,40.0,55000,2023-08-04 02:31:32.009
2,320.0,54200,2023-08-05 01:50:53.443
2,200.0,53000,2023-08-05 01:50:52.858
2,80.0,52500,2023-08-05 01:50:52.246
2,40.0,51800,2023-08-05 01:50:51.617
2,40.0,51400,2023-08-05 01:48:22.362
2,40.0,51200,2023-08-05 01:48:22.134
2,40.0,51000,2023-08-05 01:48:21.906
2,40.0,51000,2023-08-05 01:48:13.186
2,40.0,50800,2023-08-05 01:50:50.994
2,40.0,50800,2023-08-05 01:48:21.666
2,40.0,50600,2023-08-04 22:00:19.263
2,40.0,50600,2023-08-05 01:48:21.395
2,40.0,50400,2023-08-05 01:48:21.176
2,40.0,50300,2023-08-05 01:48:12.011
2,40.0,50200,2023-08-05 01:48:11.415
2,40.0,50200,2023-08-05 01:50:40.475
1,40.0,50100,2023-08-05 01:35:51.396
1,40.0,48400,2023-08-04 21:53:55.643
1,40.0,48300,2023-08-05 01:50:53.901
1,40.0,48200,2023-08-05 01:48:26.601
1,40.0,48100,2023-08-05 01:50:54.334
1,40.0,48000,2023-08-05 01:48:26.903
1,40.0,47800,2023-08-05 01:48:27.174
1,40.0,47600,2023-08-05 01:48:27.432
1,40.0,47400,2023-08-05 01:48:27.698
1,40.0,46800,2023-08-05 01:50:54.768
1,40.0,46000,2023-08-03 01:37:47.457
1,40.0,45900,2023-08-05 01:50:55.197
1,40.0,41400,2023-08-05 01:48:21.698
1,4000.0,300,2023-07-03 18:05:07.643
1,4000.0,200,2023-07-03 18:05:03.902
1,30000.0,100,2023-07-03 18:04:56.021
