id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-04 01:54:38,[3],0.30000000000000004,False,337,5244,0,31,1,1.2.0,848816,0.008158424000000001
dcrhive.com,mainnet,2022-06-23,2024-03-04 01:54:37,[3],0.15,False,1299,17618,102,102,0,1.3.2+bec2d12a0,848816,0.031447455
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-04 01:54:38,[3],0.9500000000000001,False,132,10343,67,66,1,1.3.2+bec2d12a0,848816,0.0031955843
decred.stake.fun,mainnet,2021-01-28,2024-03-04 01:54:37,[3],0.5,False,131,29635,181,179,2,1.3.1,848816,0.0031713753000000003
decredvoting.com,mainnet,2021-02-01,2024-03-04 01:54:38,[3],1,False,190,5180,35,34,1,1.3.2,848816,0.004599705
stakey.net,mainnet,2020-10-22,2024-03-04 01:54:37,[3],1,False,235,30847,230,230,0,1.3.2+f79363a87,848816,0.0056891083000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-04 01:54:37,[3],0.6900000000000001,False,479,99616,1024,249,775,1.3.1+22d04116b,1334638,0.09370109400000001
teststakepool.decred.org,testnet,2020-06-01,2024-03-04 01:54:37,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-04 01:54:38,[3],0.30000000000000004,False,297,13711,82,81,1,1.4.0-pre+015cf707b,848816,0.0071900645
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-04 01:54:37,[3],0.1,False,756,2774,6,6,0,1.3.2+bec2d12a0,848816,0.018301982
vsp.dcr.farm,mainnet,2020-12-09,2024-03-04 01:54:37,[3],1,False,100,8282,44,42,2,1.3.1,848816,0.0024208971
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-04 01:54:38,[3],0.49,False,517,13223,70,70,0,1.3.2+bec2d12a0,848816,0.0125160385
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-04 01:54:38,[3],1,False,511,29851,180,180,0,1.3.2+81acb861c,848816,0.012370785
vspd.99split.com,mainnet,2020-11-17,2024-03-04 01:54:38,[3],0.30000000000000004,False,205,27404,177,177,0,1.3.2,848816,0.004962839
vspd.bass.cf,mainnet,2022-05-01,2024-03-04 01:54:39,[3],0.2,False,977,17974,151,0,0,1.2.0,848816,0.023652166000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-04 01:54:38,[3],5,False,33,2837,21,21,0,1.3.2+bec2d12a0,848816,0.0007988961
