id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-23 01:35:42,[3],0.30000000000000004,False,321,5439,2,31,1,1.2.0,854174,0.007850522
dcrhive.com,mainnet,2022-06-23,2024-03-23 01:35:42,[3],0.15,False,1137,18467,108,108,0,1.3.2+bec2d12a0,854174,0.02780699
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-23 01:35:43,[3],0.9500000000000001,False,326,10485,68,67,1,1.3.2+bec2d12a0,854174,0.007972805000000001
decred.stake.fun,mainnet,2021-01-28,2024-03-23 01:35:42,[3],0.5,False,117,29711,181,179,2,1.3.1,854174,0.0028614053
decredvoting.com,mainnet,2021-02-01,2024-03-23 01:35:43,[3],1,False,145,5268,36,35,1,1.3.2,854174,0.003546186
stakey.net,mainnet,2020-10-22,2024-03-23 01:35:42,[3],1,False,203,30976,232,232,0,1.3.2+f79363a87,854174,0.0049646604
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-23 01:35:42,[3],0.6900000000000001,False,464,105216,1042,267,775,1.3.1+22d04116b,1346946,0.09058961
teststakepool.decred.org,testnet,2020-06-01,2024-03-23 01:35:42,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-23 01:35:42,[3],0.30000000000000004,False,284,13892,82,81,1,1.4.0-pre+015cf707b,854174,0.0069456333
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-23 01:35:42,[3],0.1,False,892,3311,7,7,0,1.3.2+bec2d12a0,854174,0.021815158
vsp.dcr.farm,mainnet,2020-12-09,2024-03-23 01:35:42,[3],1,False,86,8348,44,42,2,1.3.1,854174,0.0021032551
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-23 01:35:42,[3],0.49,False,447,13480,71,71,0,1.3.2+bec2d12a0,854174,0.010932036000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-23 01:35:43,[3],1,False,390,30147,183,183,0,1.3.2+81acb861c,854174,0.009538017000000001
vspd.99split.com,mainnet,2020-11-17,2024-03-23 01:35:43,[3],0.30000000000000004,False,204,27532,178,178,0,1.3.2,854174,0.004989117
vspd.bass.cf,mainnet,2022-05-01,2024-03-23 01:35:43,[3],0.2,False,908,18604,154,0,0,1.2.0,854174,0.022206461
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-23 01:35:43,[3],5,False,21,2855,22,22,0,1.3.2,854174,0.0005135856
