id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-20 01:38:41,[3],0.30000000000000004,False,322,5408,2,31,1,1.2.0,853416,0.007896221
dcrhive.com,mainnet,2022-06-23,2024-03-20 01:38:41,[3],0.15,False,1170,18380,108,108,0,1.3.2+bec2d12a0,853416,0.028691238
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-20 01:38:41,[3],0.9500000000000001,False,298,10453,68,67,1,1.3.2+bec2d12a0,853416,0.0073076827
decred.stake.fun,mainnet,2021-01-28,2024-03-20 01:38:41,[3],0.5,False,113,29698,181,179,2,1.3.1,853416,0.0027710341
decredvoting.com,mainnet,2021-02-01,2024-03-20 01:38:41,[3],1,False,147,5252,35,34,1,1.3.2,853416,0.0036047965
stakey.net,mainnet,2020-10-22,2024-03-20 01:38:41,[3],1,False,206,30961,232,232,0,1.3.2+f79363a87,853416,0.00505162
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-20 01:38:41,[3],0.6900000000000001,False,469,104318,1041,266,775,1.3.1+22d04116b,1344911,0.091619454
teststakepool.decred.org,testnet,2020-06-01,2024-03-20 01:38:41,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-20 01:38:41,[3],0.30000000000000004,False,294,13862,82,81,1,1.4.0-pre+015cf707b,853416,0.007209593
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-20 01:38:41,[3],0.1,False,877,3224,7,7,0,1.3.2+bec2d12a0,853416,0.021506168000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-03-20 01:38:41,[3],1,False,89,8339,44,42,2,1.3.1,853416,0.0021824958000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-20 01:38:41,[3],0.49,False,451,13450,71,71,0,1.3.2+bec2d12a0,853416,0.011059614
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-20 01:38:41,[3],1,False,392,30120,183,183,0,1.3.2+81acb861c,853416,0.009612791
vspd.99split.com,mainnet,2020-11-17,2024-03-20 01:38:41,[3],0.30000000000000004,False,199,27522,177,177,0,1.3.2,853416,0.0048799627000000005
vspd.bass.cf,mainnet,2022-05-01,2024-03-20 01:38:41,[3],0.2,False,886,18535,154,0,0,1.2.0,853416,0.021726869000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-20 01:38:41,[3],5,False,22,2853,22,22,0,1.3.2,853416,0.00053949334
