id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-08 01:37:35,[3],0.30000000000000004,False,317,5281,0,31,1,1.2.0,849963,0.007741715000000001
dcrhive.com,mainnet,2022-06-23,2024-03-08 01:37:35,[3],0.15,False,1305,17818,102,102,0,1.3.2+bec2d12a0,849963,0.031870466
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-08 01:37:35,[3],0.9500000000000001,False,135,10363,67,66,1,1.3.2+bec2d12a0,849963,0.0032969448000000003
decred.stake.fun,mainnet,2021-01-28,2024-03-08 01:37:35,[3],0.5,False,127,29650,181,179,2,1.3.1,849963,0.0031015703
decredvoting.com,mainnet,2021-02-01,2024-03-08 01:37:35,[3],1,False,174,5202,35,34,1,1.3.2,849963,0.0042493953
stakey.net,mainnet,2020-10-22,2024-03-08 01:37:34,[3],1,False,207,30884,230,230,0,1.3.2+f79363a87,849963,0.0050553153
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-08 01:37:35,[3],0.6900000000000001,False,469,100596,1025,250,775,1.3.1+22d04116b,1336870,0.09190672
teststakepool.decred.org,testnet,2020-06-01,2024-03-08 01:37:34,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-08 01:37:35,[3],0.30000000000000004,False,280,13759,82,81,1,1.4.0-pre+015cf707b,849963,0.006838108000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-08 01:37:35,[3],0.1,False,765,2881,6,6,0,1.3.2+bec2d12a0,849963,0.018682687
vsp.dcr.farm,mainnet,2020-12-09,2024-03-08 01:37:35,[3],1,False,94,8300,44,42,2,1.3.1,849963,0.0022956505
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-08 01:37:35,[3],0.49,False,462,13293,70,70,0,1.3.2+bec2d12a0,849963,0.011282878000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-08 01:37:35,[3],1,False,481,29918,180,180,0,1.3.2+81acb861c,849963,0.011746893000000001
vspd.99split.com,mainnet,2020-11-17,2024-03-08 01:37:35,[3],0.30000000000000004,False,203,27430,177,177,0,1.3.2,849963,0.004957628
vspd.bass.cf,mainnet,2022-05-01,2024-03-08 01:37:35,[3],0.2,False,949,18115,151,0,0,1.2.0,849963,0.023176301
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-08 01:37:35,[3],5,False,27,2845,21,21,0,1.3.2+bec2d12a0,849963,0.00065938896
