id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-25 01:39:30,[3],0.30000000000000004,False,310,5459,2,31,1,1.2.0,854725,0.007568913500000001
dcrhive.com,mainnet,2022-06-23,2024-03-25 01:39:30,[3],0.15,False,1128,18527,108,108,0,1.3.2+bec2d12a0,854725,0.02754108
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-25 01:39:30,[3],0.9500000000000001,False,355,10497,68,67,1,1.3.2+bec2d12a0,854725,0.008667627
decred.stake.fun,mainnet,2021-01-28,2024-03-25 01:39:30,[3],0.5,False,112,29722,181,179,2,1.3.1,854725,0.0027345752
decredvoting.com,mainnet,2021-02-01,2024-03-25 01:39:30,[3],1,False,134,5283,36,35,1,1.3.2,854725,0.003271724
stakey.net,mainnet,2020-10-22,2024-03-25 01:39:30,[3],1,False,203,30990,232,232,0,1.3.2+f79363a87,854725,0.0049564177
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-25 01:39:30,[3],0.6900000000000001,False,475,105819,1043,268,775,1.3.1+22d04116b,1348307,0.09372534
teststakepool.decred.org,testnet,2020-06-01,2024-03-25 01:39:30,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-25 01:39:30,[3],0.30000000000000004,False,322,13910,82,81,1,1.4.0-pre+015cf707b,854725,0.007861904000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-25 01:39:30,[3],0.1,False,892,3376,7,7,0,1.3.2+bec2d12a0,854725,0.02177894
vsp.dcr.farm,mainnet,2020-12-09,2024-03-25 01:39:30,[3],1,False,83,8352,44,42,2,1.3.1,854725,0.0020265155
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-25 01:39:30,[3],0.49,False,414,13519,71,71,0,1.3.2+bec2d12a0,854725,0.010108163
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-25 01:39:30,[3],1,False,371,30178,183,183,0,1.3.2+81acb861c,854725,0.009058281000000001
vspd.99split.com,mainnet,2020-11-17,2024-03-25 01:39:30,[3],0.30000000000000004,False,198,27550,178,178,0,1.3.2,854725,0.0048343386
vspd.bass.cf,mainnet,2022-05-01,2024-03-25 01:39:30,[3],0.2,False,895,18655,154,0,0,1.2.0,854725,0.021852186000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-25 01:39:30,[3],5,False,21,2855,22,22,0,1.3.2,854725,0.0005127329
