id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-03-07 01:23:52,[3],0.30000000000000004,False,320,5271,0,31,1,1.2.0,849652,0.007794232000000001
dcrhive.com,mainnet,2022-06-23,2024-03-07 01:23:52,[3],0.15,False,1317,17767,102,102,0,1.3.2+bec2d12a0,849652,0.032078136
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-03-07 01:23:52,[3],0.9500000000000001,False,126,10355,67,66,1,1.3.2+bec2d12a0,849652,0.0030689790000000003
decred.stake.fun,mainnet,2021-01-28,2024-03-07 01:23:52,[3],0.5,False,129,29646,181,179,2,1.3.1,849652,0.0031420498000000003
decredvoting.com,mainnet,2021-02-01,2024-03-07 01:23:54,[3],1,False,178,5197,35,34,1,1.3.2,849652,0.0043355417
stakey.net,mainnet,2020-10-22,2024-03-07 01:23:52,[3],1,False,223,30868,230,230,0,1.3.2+f79363a87,849651,0.0054310765000000006
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-03-07 01:23:52,[3],0.6900000000000001,False,473,100309,1025,250,775,1.3.1+22d04116b,1336185,0.09267241500000001
teststakepool.decred.org,testnet,2020-06-01,2024-03-07 01:23:52,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-03-07 01:23:52,[3],0.30000000000000004,False,281,13748,82,81,1,1.4.0-pre+015cf707b,849652,0.00684431
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-03-07 01:23:52,[3],0.1,False,767,2851,6,6,0,1.3.2+bec2d12a0,849652,0.0186818
vsp.dcr.farm,mainnet,2020-12-09,2024-03-07 01:23:52,[3],1,False,96,8296,44,42,2,1.3.1,849652,0.0023382697000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2024-03-07 01:23:52,[3],0.49,False,476,13276,70,70,0,1.3.2+bec2d12a0,849652,0.01159392
vsp.stakeminer.com,mainnet,2020-11-09,2024-03-07 01:23:52,[3],1,False,491,29904,180,180,0,1.3.2+81acb861c,849652,0.011959275
vspd.99split.com,mainnet,2020-11-17,2024-03-07 01:23:52,[3],0.30000000000000004,False,204,27421,177,177,0,1.3.2,849652,0.004968823000000001
vspd.bass.cf,mainnet,2022-05-01,2024-03-07 01:23:52,[3],0.2,False,962,18080,151,0,0,1.2.0,849652,0.023431411000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2024-03-07 01:23:52,[3],5,False,29,2843,21,21,0,1.3.2+bec2d12a0,849652,0.0007063523
