side,qty,rate,time
2,320.0,33000,2024-06-22 02:05:49.536
2,40.0,26100,2024-06-27 01:01:00.718
2,40.0,25700,2024-06-27 00:01:00.747
2,40.0,25600,2024-06-27 01:56:00.902
2,40.0,25600,2024-06-27 01:56:20.981
2,40.0,25500,2024-06-27 00:49:30.488
2,40.0,25400,2024-06-27 01:50:20.896
2,40.0,25300,2024-06-26 17:38:10.793
1,40.0,24200,2024-06-26 17:31:49.432
1,40.0,24100,2024-06-27 01:50:21.753
1,40.0,24000,2024-06-27 01:32:01.784
1,40.0,23900,2024-06-27 00:50:11.384
1,40.0,23800,2024-06-27 01:31:20.970
1,40.0,23600,2024-06-27 01:01:10.574
1,1000.0,20000,2024-06-25 18:00:51.412
1,1000.0,12100,2024-06-24 09:28:09.404
1,80.0,12000,2024-06-22 02:06:40.243
1,1000.0,10000,2024-06-02 15:49:59.634
1,2000.0,3000,2024-06-02 15:49:48.994
1,2000.0,2000,2024-06-02 15:49:41.537
1,2000.0,1000,2024-06-02 15:49:38.244
1,6000.0,300,2024-06-02 15:49:27.230
1,8000.0,200,2024-06-02 15:49:20.655
1,30000.0,100,2024-06-02 15:49:12.912
