side,qty,rate,time
2,80.0,100000000,2026-03-17 14:16:23.104
2,40.0,100000,2026-02-27 18:24:45.593
2,40.0,38580,2026-03-19 17:29:02.279
2,40.0,38570,2026-03-19 17:55:34.919
2,40.0,38570,2026-03-19 18:29:10.661
2,40.0,38560,2026-03-19 19:18:58.590
2,40.0,38560,2026-03-19 17:49:55.338
2,40.0,38560,2026-03-19 19:02:42.754
2,40.0,38550,2026-03-19 18:53:39.921
2,40.0,38550,2026-03-19 17:07:28.510
2,40.0,38520,2026-03-19 19:08:18.894
2,40.0,38510,2026-03-19 18:23:19.772
2,40.0,38430,2026-03-19 18:17:48.781
2,40.0,38430,2026-03-19 18:01:06.549
2,40.0,38420,2026-03-18 19:52:53.000
2,40.0,38420,2026-03-18 20:33:48.041
2,40.0,38420,2026-03-19 18:06:43.435
2,40.0,38420,2026-03-19 18:12:26.695
2,40.0,38410,2026-03-19 19:27:13.194
2,40.0,38400,2026-03-19 00:45:26.053
2,40.0,38400,2026-03-19 04:17:18.261
2,40.0,38400,2026-03-19 04:21:51.231
2,40.0,38400,2026-03-19 03:12:48.276
2,40.0,38390,2026-03-18 20:39:19.825
2,40.0,38390,2026-03-20 02:49:43.069
2,40.0,38370,2026-03-18 18:10:49.063
2,40.0,38330,2026-03-20 00:04:31.501
2,40.0,38330,2026-03-20 01:39:49.309
2,40.0,38260,2026-03-20 05:29:34.092
2,40.0,38250,2026-03-20 00:46:03.053
2,40.0,38210,2026-03-18 17:46:53.065
2,40.0,38200,2026-03-19 23:32:28.694
2,40.0,38200,2026-03-20 03:59:31.305
2,40.0,38180,2026-03-18 18:03:49.074
2,40.0,38180,2026-03-20 06:06:54.689
2,40.0,38170,2026-03-20 06:26:01.184
2,40.0,38170,2026-03-18 17:18:26.339
2,40.0,38170,2026-03-18 18:16:37.532
2,40.0,38170,2026-03-18 17:40:19.572
2,40.0,38170,2026-03-18 17:12:54.187
2,40.0,38170,2026-03-18 17:23:45.917
2,40.0,38140,2026-03-19 21:18:27.699
2,40.0,38140,2026-03-19 21:43:10.652
2,40.0,38130,2026-03-19 23:07:53.349
2,40.0,38110,2026-03-20 06:40:45.269
2,40.0,38110,2026-03-19 22:48:47.977
2,40.0,38070,2026-03-20 07:13:58.261
2,40.0,38050,2026-03-19 22:34:02.405
2,40.0,37990,2026-03-20 06:59:39.919
2,40.0,37980,2026-03-20 07:39:17.544
2,40.0,37900,2026-03-20 07:27:36.284
2,40.0,37480,2026-03-21 12:30:34.314
2,40.0,37190,2026-03-20 15:59:35.437
2,40.0,37190,2026-03-20 16:39:47.852
2,40.0,37120,2026-03-20 17:15:56.497
2,40.0,36790,2026-03-21 12:40:16.239
2,40.0,36750,2026-03-21 13:50:55.525
2,40.0,35950,2026-03-21 23:16:30.488
2,40.0,35920,2026-03-21 23:42:56.490
2,40.0,35920,2026-03-21 23:23:35.849
2,40.0,35920,2026-03-21 23:17:08.915
2,40.0,35920,2026-03-21 23:53:55.698
2,40.0,35910,2026-03-22 04:09:45.707
2,40.0,35900,2026-03-22 04:34:11.296
2,40.0,35900,2026-03-22 04:44:42.794
2,40.0,35890,2026-03-22 05:26:54.274
2,40.0,35880,2026-03-22 05:56:10.488
2,40.0,35870,2026-03-22 08:03:28.355
2,40.0,35840,2026-03-22 08:04:01.901
2,40.0,35840,2026-03-22 08:08:11.271
2,40.0,35770,2026-03-22 10:00:18.327
2,40.0,35770,2026-03-22 08:59:24.395
2,40.0,35770,2026-03-22 09:41:42.280
2,40.0,35770,2026-03-22 09:20:55.277
2,40.0,35760,2026-03-22 10:01:53.291
2,40.0,35740,2026-03-22 11:28:24.773
2,40.0,35720,2026-03-22 11:29:12.486
2,40.0,35600,2026-03-22 11:42:58.371
2,40.0,35520,2026-03-22 12:48:55.481
2,40.0,34710,2026-03-22 17:10:15.165
2,40.0,34710,2026-03-22 17:39:25.312
2,40.0,34670,2026-03-22 18:26:33.955
2,40.0,34630,2026-03-22 18:47:48.334
2,40.0,34630,2026-03-22 19:36:04.065
2,40.0,34580,2026-03-23 00:09:07.970
2,40.0,34570,2026-03-23 01:14:18.648
2,40.0,34490,2026-03-23 01:34:33.531
2,40.0,34210,2026-03-23 01:34:49.737
1,40.0,34200,2026-03-23 01:18:06.892
1,40.0,34190,2026-03-22 13:42:16.550
1,40.0,34160,2026-03-22 13:49:10.615
1,40.0,34140,2026-03-22 14:01:30.106
1,40.0,34120,2026-03-22 13:07:12.811
1,40.0,34100,2026-03-22 14:08:13.672
1,40.0,34090,2026-03-22 13:01:41.820
1,40.0,34080,2026-03-22 13:55:49.222
1,40.0,34070,2026-03-22 14:14:01.313
1,40.0,34070,2026-03-22 14:31:14.935
1,40.0,34030,2026-03-22 14:25:30.170
1,40.0,34010,2026-03-22 14:36:43.960
1,40.0,34010,2026-03-22 14:19:44.582
1,40.0,33890,2026-03-22 21:55:42.660
1,40.0,33800,2026-03-23 01:29:12.907
1,400.0,24370,2026-03-21 15:50:34.803
1,80.0,18520,2026-03-14 12:25:40.242
1,20000.0,590,2026-03-22 12:51:29.247
