id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-24 01:28:27,[3],0.088,False,1427,16254,90,3,1.3.2,1030448,0.035085563
dcrhive.com,mainnet,2022-06-23,2025-11-24 01:28:27,[3],1,False,323,29683,225,1,1.3.2+bec2d12a0,1030448,0.007941581
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-24 01:28:27,[3],0.9500000000000001,False,116,14824,99,320,1.3.2+bec2d12a0,1030448,0.0028520850000000003
decred.stake.fun,mainnet,2021-01-28,2025-11-24 01:28:27,[3],0.5,False,117,31690,194,46,1.3.1,1030448,0.0028766720000000003
decredvoting.com,mainnet,2021-02-01,2025-11-24 01:28:27,[3],1,False,213,9067,61,1,1.3.2,1030448,0.005237018
stakey.net,mainnet,2020-10-22,2025-11-24 01:28:27,[3],1,False,171,36318,276,4,1.3.2+f79363a87,1030448,0.0042043670000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-24 01:28:27,[3],0.6900000000000001,False,504,376123,845,1063,1.4.0-pre+5263bfc2e,1790122,0.0984375
teststakepool.decred.org,testnet,2020-06-01,2025-11-24 01:28:27,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1790122,0
ultravsp.uk,mainnet,2020-12-01,2025-11-24 01:28:27,[3],0.30000000000000004,False,250,20070,123,3,1.4.0-pre+015cf707b,1030448,0.006146735
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-24 01:28:27,[3],0.18,False,946,29927,189,1,1.3.2+bec2d12a0,1030448,0.023259245
vsp.dcr.farm,mainnet,2020-12-09,2025-11-24 01:28:27,[3],0.5,False,425,15967,91,2,1.3.2,1030448,0.010449449500000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-24 01:28:27,[3],0.49,False,517,22239,140,12,1.3.2+bec2d12a0,1030448,0.012711448
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-24 01:28:27,[3],1,False,191,35921,234,0,1.3.2+81acb861c,1030448,0.0046961056
vspd.bass.cf,mainnet,2022-05-01,2025-11-24 01:28:27,[3],0.16,False,293,29726,174,80,1.3.2,1030448,0.0072039734
