id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-28 01:29:05,[3],0.088,False,1553,16450,92,3,1.3.2,1031592,0.03749668
dcrhive.com,mainnet,2022-06-23,2025-11-28 01:29:05,[3],1,False,310,29730,225,1,1.3.2+bec2d12a0,1031592,0.007484849000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-28 01:29:05,[3],0.9500000000000001,False,120,14840,99,320,1.3.2+bec2d12a0,1031592,0.002897361
decred.stake.fun,mainnet,2021-01-28,2025-11-28 01:29:05,[3],0.5,False,215,31710,195,46,1.3.1,1031592,0.0051911050000000005
decredvoting.com,mainnet,2021-02-01,2025-11-28 01:29:05,[3],1,False,192,9097,61,1,1.4.0,1031592,0.004635778
stakey.net,mainnet,2020-10-22,2025-11-28 01:29:05,[3],1,False,282,36352,276,4,1.3.2+f79363a87,1031592,0.0068087983
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-28 01:29:05,[3],0.6900000000000001,False,499,377572,847,1064,1.4.0+d190a83b6,1793001,0.09713840500000001
teststakepool.decred.org,testnet,2020-06-01,2025-11-28 01:29:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1793001,0
ultravsp.uk,mainnet,2020-12-01,2025-11-28 01:29:05,[3],0.30000000000000004,False,257,20104,124,3,1.4.0-pre+015cf707b,1031592,0.0062051816
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-28 01:29:05,[3],0.18,False,899,30053,190,1,1.3.2+bec2d12a0,1031592,0.021706063
vsp.dcr.farm,mainnet,2020-12-09,2025-11-28 01:29:05,[3],0.5,False,730,16022,92,2,1.3.2,1031592,0.017625613000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-28 01:29:05,[3],0.49,False,572,22309,141,12,1.4.0+d190a83b6,1031592,0.013810754000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-28 01:29:05,[3],1,False,177,35945,234,0,1.3.2+81acb861c,1031592,0.004273607400000001
vspd.bass.cf,mainnet,2022-05-01,2025-11-28 01:29:05,[3],0.16,False,274,29761,175,80,1.3.2,1031592,0.006615641
