id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-29 01:30:01,[3],0.088,False,1540,16496,92,3,1.3.2,1031870,0.036915407000000004
dcrhive.com,mainnet,2022-06-23,2025-11-29 01:30:02,[3],1,False,297,29750,225,1,1.3.2+bec2d12a0,1031870,0.0071194
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-29 01:30:01,[3],0.9500000000000001,False,115,14847,99,320,1.3.2+bec2d12a0,1031868,0.002757331
decred.stake.fun,mainnet,2021-01-28,2025-11-29 01:30:01,[3],0.5,False,224,31716,195,46,1.3.1,1031870,0.0053695138000000005
decredvoting.com,mainnet,2021-02-01,2025-11-29 01:30:01,[3],1,False,183,9107,61,1,1.4.0,1031870,0.0043867007
stakey.net,mainnet,2020-10-22,2025-11-29 01:30:02,[3],1,False,274,36361,276,4,1.3.2+f79363a87,1031870,0.006568066
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-29 01:30:01,[3],0.6900000000000001,False,498,377924,847,1064,1.4.0+d190a83b6,1793722,0.09747504400000001
teststakepool.decred.org,testnet,2020-06-01,2025-11-29 01:30:01,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1793722,0
ultravsp.uk,mainnet,2020-12-01,2025-11-29 01:30:02,[3],0.30000000000000004,False,253,20110,124,3,1.4.0-pre+015cf707b,1031870,0.006064674000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-29 01:30:02,[3],0.18,False,886,30078,190,1,1.4.0+d190a83b6,1031870,0.021238344000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-11-29 01:30:01,[3],0.5,False,975,16036,92,2,1.3.2,1031870,0.023371767
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-29 01:30:02,[3],0.49,False,570,22330,141,12,1.4.0+d190a83b6,1031870,0.013663495000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-29 01:30:01,[3],1,False,178,35952,236,0,1.4.0+d190a83b6,1031870,0.0042668455
vspd.bass.cf,mainnet,2022-05-01,2025-11-29 01:30:02,[3],0.16,False,261,29775,175,80,1.4.0,1031870,0.006256442
