id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-25 01:32:31,[3],0.088,False,1431,16298,91,3,1.3.2,1030729,0.035092450000000004
dcrhive.com,mainnet,2022-06-23,2025-11-25 01:32:32,[3],1,False,325,29692,225,1,1.3.2+bec2d12a0,1030729,0.007969984000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-25 01:32:31,[3],0.9500000000000001,False,118,14828,99,320,1.3.2+bec2d12a0,1030728,0.00289464
decred.stake.fun,mainnet,2021-01-28,2025-11-25 01:32:31,[3],0.5,False,116,31693,194,46,1.3.1,1030729,0.0028446713
decredvoting.com,mainnet,2021-02-01,2025-11-25 01:32:31,[3],1,False,207,9074,61,1,1.3.2,1030729,0.005076267000000001
stakey.net,mainnet,2020-10-22,2025-11-25 01:32:32,[3],1,False,180,36327,276,4,1.3.2+f79363a87,1030729,0.004414145
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-25 01:32:31,[3],0.6900000000000001,False,505,376488,845,1063,1.4.0-pre+5263bfc2e,1790845,0.09732126
teststakepool.decred.org,testnet,2020-06-01,2025-11-25 01:32:31,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1790845,0
ultravsp.uk,mainnet,2020-12-01,2025-11-25 01:32:32,[3],0.30000000000000004,False,257,20079,123,3,1.4.0-pre+015cf707b,1030729,0.006302418000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-25 01:32:32,[3],0.18,False,935,29955,189,1,1.3.2+bec2d12a0,1030729,0.02292903
vsp.dcr.farm,mainnet,2020-12-09,2025-11-25 01:32:32,[3],0.5,False,415,15984,91,2,1.3.2,1030729,0.010177056
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-25 01:32:32,[3],0.49,False,532,22249,140,12,1.3.2+bec2d12a0,1030729,0.013046251
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-25 01:32:31,[3],1,False,190,35928,234,0,1.3.2+81acb861c,1030729,0.004659375
vspd.bass.cf,mainnet,2022-05-01,2025-11-25 01:32:32,[3],0.16,False,288,29734,174,80,1.3.2,1030729,0.0070626317000000004
