id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-16 01:28:12,[3],0.088,False,1413,15884,82,3,1.3.2,1028149,0.03482354
dcrhive.com,mainnet,2022-06-23,2025-11-16 01:28:12,[3],1,False,267,29607,225,1,1.3.2+bec2d12a0,1028149,0.0065802443
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-16 01:28:12,[3],0.9500000000000001,False,97,14795,99,320,1.3.2+bec2d12a0,1028149,0.0023905756
decred.stake.fun,mainnet,2021-01-28,2025-11-16 01:28:12,[3],0.5,False,65,31668,194,46,1.3.1,1028149,0.0016019322
decredvoting.com,mainnet,2021-02-01,2025-11-16 01:28:12,[3],1,False,258,9007,61,1,1.3.2,1028149,0.0063584386
stakey.net,mainnet,2020-10-22,2025-11-16 01:28:12,[3],1,False,166,36265,276,4,1.3.2+f79363a87,1028149,0.0040910880000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-16 01:28:12,[3],0.6900000000000001,False,505,373413,841,1063,1.4.0-pre+5263bfc2e,1784363,0.098942004
teststakepool.decred.org,testnet,2020-06-01,2025-11-16 01:28:12,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1784362,0
ultravsp.uk,mainnet,2020-12-01,2025-11-16 01:28:12,[3],0.30000000000000004,False,324,19905,120,3,1.4.0-pre+015cf707b,1024726,0.007836687
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-16 01:28:12,[3],0.18,False,932,29673,189,1,1.3.2+bec2d12a0,1028149,0.022969242
vsp.dcr.farm,mainnet,2020-12-09,2025-11-16 01:28:12,[3],0.5,False,106,15898,90,2,1.3.2,1028149,0.0026123817000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-16 01:28:12,[3],0.49,False,377,22121,140,12,1.3.2+bec2d12a0,1028149,0.0092912065
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-16 01:28:12,[3],1,False,215,35867,233,0,1.3.2+81acb861c,1028149,0.0052986990000000005
vspd.bass.cf,mainnet,2022-05-01,2025-11-16 01:28:12,[3],0.16,False,362,29639,174,79,1.3.2,1028149,0.00892153
