id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-22 01:29:51,[3],0.088,False,1435,16161,84,3,1.3.2,1029830,0.035412863
dcrhive.com,mainnet,2022-06-23,2025-11-22 01:29:52,[3],1,False,309,29658,225,1,1.3.2+bec2d12a0,1029830,0.007625487
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-22 01:29:51,[3],0.9500000000000001,False,120,14815,99,320,1.3.2+bec2d12a0,1029828,0.0029620854000000003
decred.stake.fun,mainnet,2021-01-28,2025-11-22 01:29:52,[3],0.5,False,119,31683,194,46,1.3.1,1029830,0.0029366764
decredvoting.com,mainnet,2021-02-01,2025-11-22 01:29:51,[3],1,False,226,9053,61,1,1.3.2,1029830,0.0055772173
stakey.net,mainnet,2020-10-22,2025-11-22 01:29:52,[3],1,False,166,36303,276,4,1.3.2+f79363a87,1029830,0.00409654
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-22 01:29:52,[3],0.6900000000000001,False,502,375384,843,1063,1.4.0-pre+5263bfc2e,1788682,0.09791301000000001
teststakepool.decred.org,testnet,2020-06-01,2025-11-22 01:29:51,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1788682,0
ultravsp.uk,mainnet,2020-12-01,2025-11-22 01:29:52,[3],0.30000000000000004,False,257,20052,122,3,1.4.0-pre+015cf707b,1029830,0.0063422336
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-22 01:29:52,[3],0.18,False,810,29867,189,1,1.3.2+bec2d12a0,1029830,0.019989142
vsp.dcr.farm,mainnet,2020-12-09,2025-11-22 01:29:52,[3],0.5,False,435,15941,91,2,1.3.2,1029830,0.010734909
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-22 01:29:52,[3],0.49,False,538,22204,140,12,1.3.2+bec2d12a0,1029829,0.013275101000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-22 01:29:52,[3],1,False,189,35909,234,0,1.3.2+81acb861c,1029830,0.004664133
vspd.bass.cf,mainnet,2022-05-01,2025-11-22 01:29:52,[3],0.16,False,309,29704,174,79,1.3.2,1029830,0.007625487
