side,qty,rate,time
2,80.0,21000,2024-10-14 04:34:36.772
2,80.0,20500,2024-10-14 04:34:16.080
2,40.0,20250,2024-10-15 10:40:29.782
2,200.0,20220,2024-10-25 02:04:30.982
2,40.0,20000,2024-10-15 10:39:55.008
2,80.0,20000,2024-10-21 02:46:39.622
2,160.0,19610,2024-10-25 02:11:45.926
2,40.0,19400,2024-10-24 21:28:02.238
2,40.0,19300,2024-10-25 02:15:16.044
2,40.0,19300,2024-10-25 02:13:15.715
2,40.0,19200,2024-10-24 21:28:01.498
2,120.0,19120,2024-10-25 02:14:32.049
2,80.0,19120,2024-10-25 02:14:31.728
2,40.0,19100,2024-10-25 00:46:01.208
2,40.0,19020,2024-10-25 02:14:31.378
2,40.0,19000,2024-10-25 02:05:30.756
2,40.0,19000,2024-10-25 02:14:46.223
2,40.0,19000,2024-10-25 02:15:15.803
2,40.0,18900,2024-10-25 01:40:31.280
1,40.0,18300,2024-10-24 23:19:31.666
1,40.0,18200,2024-10-24 21:25:31.444
1,40.0,18100,2024-10-25 02:13:16.017
1,40.0,18100,2024-10-25 02:15:16.452
1,40.0,18020,2024-10-25 02:10:30.821
1,40.0,18000,2024-10-24 14:25:17.015
1,200.0,17940,2024-10-25 02:14:46.003
1,400.0,17930,2024-10-25 01:59:47.134
1,40.0,17900,2024-10-24 21:26:31.879
1,1320.0,1000,2024-10-14 08:10:27.166
