id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-12-24 02:11:00,[3],0.888,False,232,7687,62,59,3,1.3.2,933760,0.0059491755
dcrhive.com,mainnet,2022-06-23,2024-12-24 02:11:00,[3],1,False,316,26028,188,187,1,1.3.2+bec2d12a0,933760,0.008103187000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-12-24 02:11:00,[3],0.9500000000000001,False,111,13577,407,87,320,1.3.2+bec2d12a0,933760,0.0028463728
decred.stake.fun,mainnet,2021-01-28,2024-12-24 02:11:00,[3],0.5,False,60,30632,190,185,5,1.3.1,932460,0.0014594989000000001
decredvoting.com,mainnet,2021-02-01,2024-12-24 02:11:01,[3],1,False,325,6530,46,45,1,1.3.2,933760,0.0083339745
stakey.net,mainnet,2020-10-22,2024-12-23 13:22:53,[3],1,False,295,33264,257,257,0,1.3.2+f79363a87,933621,0.0075322352
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-12-24 02:11:00,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-12-24 02:11:00,[3],0.30000000000000004,False,248,16793,94,93,1,1.4.0-pre+015cf707b,933760,0.0063594636
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-12-24 02:11:00,[3],0.14,False,1031,14325,73,72,1,1.3.2+bec2d12a0,933760,0.026437930000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-12-24 02:11:00,[3],1,False,75,8859,59,57,2,1.3.2,933760,0.0019232249000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2024-12-24 02:11:00,[3],0.49,False,415,17259,115,103,12,1.3.2+bec2d12a0,933760,0.010641844000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-12-24 02:11:01,[3],1,False,284,33191,212,212,0,1.3.2+81acb861c,933760,0.007282611400000001
vspd.99split.com,mainnet,2020-11-17,2024-12-24 02:11:01,[3],0.099,False,561,30036,297,193,104,1.3.2,933760,0.014385722
vspd.bass.cf,mainnet,2022-05-01,2024-12-24 02:11:01,[3],0.2,False,634,24494,212,0,0,1.2.0,933760,0.01625766
vspd.decredbrasil.com,mainnet,2020-11-22,2024-12-24 02:11:01,[3],5,False,2,3014,23,23,0,1.3.2,933760,5.1285994999999996e-05
