id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-12-22 02:15:24,[3],0.888,False,242,7669,62,59,3,1.3.2,933175,0.006078722000000001
dcrhive.com,mainnet,2022-06-23,2024-12-22 02:15:24,[3],1,False,327,26010,187,186,1,1.3.2+bec2d12a0,933175,0.008213811
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-12-22 02:15:24,[3],0.9500000000000001,False,121,13565,407,87,320,1.3.2+bec2d12a0,933175,0.0030393610000000004
decred.stake.fun,mainnet,2021-01-28,2024-12-22 02:15:24,[3],0.5,False,61,30631,190,185,5,1.3.1,932276,0.0014703047
decredvoting.com,mainnet,2021-02-01,2024-12-22 02:15:24,[3],1,False,344,6511,46,45,1,1.3.2,933175,0.008640828
stakey.net,mainnet,2020-10-22,2024-12-22 02:15:24,[3],1,False,296,33244,257,257,0,1.3.2+f79363a87,933175,0.007435131
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-12-22 02:15:24,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-12-22 02:15:24,[3],0.30000000000000004,False,252,16779,93,92,1,1.4.0-pre+015cf707b,933175,0.006329909000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-12-22 02:15:24,[3],0.14,False,1064,14249,73,72,1,1.3.2+bec2d12a0,933175,0.026726281
vsp.dcr.farm,mainnet,2020-12-09,2024-12-22 02:15:24,[3],1,False,78,8852,59,57,2,1.3.2,933175,0.0019592575
vsp.decredcommunity.org,mainnet,2020-11-05,2024-12-21 18:31:37,[3],0.49,False,451,17222,115,103,12,1.3.2+bec2d12a0,933075,0.011280358
vsp.stakeminer.com,mainnet,2020-11-09,2024-12-22 02:15:24,[3],1,False,304,33165,211,211,0,1.3.2+81acb861c,933175,0.0076360805000000006
vspd.99split.com,mainnet,2020-11-17,2024-12-22 02:15:24,[3],0.099,False,601,29995,296,192,104,1.3.2,933175,0.01509633
vspd.bass.cf,mainnet,2022-05-01,2024-12-22 02:15:24,[3],0.2,False,601,24458,211,0,0,1.2.0,933175,0.01509633
vspd.decredbrasil.com,mainnet,2020-11-22,2024-12-22 02:15:24,[3],5,False,3,3013,23,23,0,1.3.2,933175,7.535605999999999e-05
