rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.2/,71
2,/dcrwire:1.0.0/dcrd:2.1.1/,48
3,/dcrwire:1.0.0/dcrd:2.1.0/,16
4,/dcrwire:1.0.0/dcrd:2.1.3/,14
5,/dcrwire:1.0.0/dcrd:2.0.6/,6
6,/dcrwire:1.0.0/dcrd:1.8.0/,4
7,/dcrwire:1.0.0/dcrd:2.0.1/,1
