side,qty,rate,time
2,0.4,33750520410,2024-09-23 01:56:18.500
2,0.4,33590808040,2024-09-23 01:56:18.165
2,20.0,32824009220,2024-09-23 02:11:35.925
2,16.7,32367635230,2024-09-23 02:09:50.824
2,16.7,32242860270,2024-09-23 02:09:50.401
2,5.0,32168547610,2024-09-23 02:11:35.122
2,16.7,32118085310,2024-09-23 02:09:49.940
2,5.0,32074910240,2024-09-23 02:11:34.211
2,16.7,31993310360,2024-09-23 02:09:49.614
2,5.0,31981272870,2024-09-23 02:11:33.407
2,2.0,31898667810,2024-09-23 02:05:32.223
2,5.0,31887635490,2024-09-23 02:11:32.764
2,16.7,31868535400,2024-09-23 02:09:49.262
2,2.0,31742551470,2024-09-23 02:05:31.927
2,2.0,31586435130,2024-09-23 02:05:31.580
1,2.0,30860101690,2024-09-23 02:05:30.718
1,2.0,30703985350,2024-09-23 02:05:30.938
1,2.0,30547869010,2024-09-23 02:05:31.160
1,16.7,30518942600,2024-09-23 02:09:47.028
1,16.7,30394167640,2024-09-23 02:09:47.291
1,1.0,30381217220,2024-09-23 02:11:30.849
1,0.4,30294141740,2024-09-23 01:56:17.085
1,16.7,30269392690,2024-09-23 02:09:47.561
1,1.0,30225154930,2024-09-23 02:11:31.482
1,16.7,30144617730,2024-09-23 02:09:47.832
1,0.4,30134429370,2024-09-23 01:56:17.328
1,16.7,30019842770,2024-09-23 02:09:48.102
1,4.0,29600905780,2024-09-23 02:11:32.024
