side,qty,rate,time
2,5.0,30926679050,2024-09-08 01:52:33.000
2,5.0,30836485700,2024-09-08 01:52:32.809
2,2.6,30773066230,2024-09-08 02:13:02.192
2,5.0,30746292350,2024-09-08 01:52:32.631
2,5.0,30656098990,2024-09-08 01:52:32.357
2,5.0,30565905640,2024-09-08 01:52:32.083
2,0.3,30548341190,2024-09-08 02:02:25.276
2,0.3,30518264420,2024-09-08 02:02:24.499
2,0.3,30488187640,2024-09-08 02:02:23.801
2,0.3,30458110870,2024-09-08 02:02:22.863
2,0.3,30428034100,2024-09-08 02:02:22.095
1,0.3,29725511260,2024-09-08 02:02:18.651
1,0.3,29695434490,2024-09-08 02:02:19.381
1,0.3,29665357720,2024-09-08 02:02:20.064
1,0.3,29635280940,2024-09-08 02:02:20.737
1,0.3,29605204170,2024-09-08 02:02:21.405
1,5.0,29562996140,2024-09-08 01:52:30.877
1,5.0,29472802790,2024-09-08 01:52:31.154
1,17.7,29467241110,2024-09-08 02:13:01.292
1,5.0,29382609430,2024-09-08 01:52:31.419
1,17.7,29316640340,2024-09-08 02:13:01.447
1,5.0,29292416080,2024-09-08 01:52:31.611
1,5.0,29202222730,2024-09-08 01:52:31.872
1,14.8,29166039570,2024-09-08 02:13:01.607
