baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-11-05 01:52:00.030
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-11-05 01:52:00.033
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-11-05 01:52:03.012
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-11-05 01:52:03.019
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-11-05 01:52:00.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-11-05 01:52:00.030
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-11-05 01:52:00.024
dcr,btc,39100,0,0.04825737265415549,280,39100,37300,3796.377560380272,2023-11-05 01:52:00.030
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-11-05 01:52:03.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-11-05 01:52:03.016
