baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,btc,125300,0,0,0,125300,125300,0.0,2023-11-19 01:55:20.022
dcr,btc,40000,0,0,0,40000,40000,0.0,2023-11-19 01:55:20.025
eth,btc,699000,0,0,0,699000,699000,0.0,2023-11-19 01:55:26.022
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-11-19 01:55:26.022
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-11-19 01:55:24.020
doge,btc,0,0,0,0,0,0,0.0,2023-11-19 01:55:24.023
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-11-19 01:55:26.019
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-11-19 01:55:26.022
dgb,btc,28,0,0,0,28,28,0.0,2023-11-19 01:55:24.023
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-11-19 01:55:20.025
