baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-11-06 01:50:12.011
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-11-06 01:50:12.019
dgb,btc,28,0,0,0,28,28,0.0,2023-11-06 01:50:12.022
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-11-06 01:50:16.028
zec,btc,125300,0,0,0,125300,125300,0.0,2023-11-06 01:50:16.024
dcr,btc,39100,0,0,0,39100,39100,0.0,2023-11-06 01:50:10.019
eth,btc,699000,0,0,0,699000,699000,0.0,2023-11-06 01:50:12.019
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-11-06 01:50:12.022
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-11-06 01:50:12.013
doge,btc,0,0,0,0,0,0,0.0,2023-11-06 01:50:12.025
