baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0,0,28,28,0.0,2023-11-21 01:55:36.029
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-11-21 01:55:36.032
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-11-21 01:55:35.022
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-11-21 01:55:35.025
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-11-21 01:55:36.020
doge,btc,0,0,0,0,0,0,0.0,2023-11-21 01:55:36.029
zec,btc,125300,0,0,0,125300,125300,0.0,2023-11-21 01:55:36.023
dcr,btc,40000,0,0,0,40000,40000,0.0,2023-11-21 01:55:40.019
eth,btc,699000,0,0,0,699000,699000,0.0,2023-11-21 01:55:35.025
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-11-21 01:55:35.025
