baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-11-04 01:43:06.021
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-11-04 01:43:04.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-11-04 01:43:03.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-11-04 01:43:03.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-11-04 01:43:06.009
doge,btc,0,0,0.0,0,0,0,0.0,2023-11-04 01:43:06.018
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-11-04 01:43:04.020
dcr,btc,37300,0,0.005390835579514825,120,37300,37100,1577.1315207543,2023-11-04 01:43:00.205
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-11-04 01:43:03.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-11-04 01:43:03.022
