baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-11-18 01:49:14.025
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-11-18 01:49:18.021
doge,btc,0,0,0,0,0,0,0.0,2023-11-18 01:49:18.024
zec,btc,125300,0,0,0,125300,125300,0.0,2023-11-18 01:49:20.021
dcr,btc,40000,0,0,0,40000,40000,0.0,2023-11-18 01:49:20.024
eth,btc,699000,0,0,0,699000,699000,0.0,2023-11-18 01:49:14.025
dgb,btc,28,0,0,0,28,28,0.0,2023-11-18 01:49:18.024
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-11-18 01:49:20.024
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-11-18 01:49:14.019
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-11-18 01:49:14.025
