baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0,0,699000,699000,0.0,2023-11-09 01:46:31.014
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-11-09 01:46:31.021
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-11-09 01:46:30.021
doge,btc,0,0,0,0,0,0,0.0,2023-11-09 01:46:30.024
zec,btc,125300,0,0,0,125300,125300,0.0,2023-11-09 01:46:24.026
dcr,btc,42900,0,0,0,42900,42900,0.0,2023-11-09 01:46:20.961
dgb,btc,28,0,0,0,28,28,0.0,2023-11-09 01:46:30.024
ltc,btc,245900,0,0,0,245900,245900,0.0,2023-11-09 01:46:24.029
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-11-09 01:46:31.011
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-11-09 01:46:31.018
