baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-11-10 01:45:24.022
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-11-10 01:45:20.029
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-11-10 01:45:22.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-11-10 01:45:22.025
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-11-10 01:45:24.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-11-10 01:45:24.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-11-10 01:45:20.019
dcr,btc,37800,0,-0.11888111888111888,280,42900,37800,3948.395479872732,2023-11-10 01:45:20.025
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-11-10 01:45:22.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-11-10 01:45:22.025
