baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-11-28 01:52:30.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-11-28 01:52:30.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-11-28 01:52:32.021
dcr,btc,36500,0,0.0,160,36500,35800,2221.423645035376,2023-11-28 01:52:30.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-11-28 01:52:33.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-11-28 01:52:33.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-11-28 01:52:30.023
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-11-28 01:52:32.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-11-28 01:52:33.019
dcr,ltc,20800000,0,0.3123856394725219,10,20800000,15849000,138.838977814711,2023-11-28 01:52:33.022
