id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-07 01:38:18,[3],0.49,False,282,22145,170,1.2.0+86c25ac5d,796532,0.007101665
big.decred.energy,mainnet,2022-05-01,2023-09-07 01:38:18,[3],0.49,False,218,3424,18,1.2.0,796531,0.0054892483
dcrhive.com,mainnet,2022-06-23,2023-09-07 01:38:18,[3],0.666,False,1366,10243,33,1.2.1+ee0a6fa5b,796532,0.034400262
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-07 01:38:18,[3],0.9500000000000001,False,192,9411,57,1.2.0+86c25ac5d,796532,0.004835176
decredvoting.com,mainnet,2021-02-01,2023-09-07 01:38:19,[3],1,False,126,4352,28,1.2.0,796532,0.0031730842
stakey.net,mainnet,2020-10-22,2023-09-07 01:38:18,[3],1,False,257,28843,209,1.2.1+dc5819e2d,796532,0.006472084
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-07 01:38:18,[3],0.6900000000000001,False,441,31134,239,1.2.0+86c25ac5d,1207632,0.08616647
teststakepool.decred.org,testnet,2020-06-01,2023-09-07 01:38:18,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1207632,0
ultravsp.uk,mainnet,2020-12-01,2023-09-07 01:38:18,[3],0.30000000000000004,False,206,11940,66,1.2.1+ee0a6fa5b,796532,0.005187741
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-07 01:38:18,[3],0.25,False,15,11,0,1.2.1+ee0a6fa5b,796532,0.0003777481
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-07 01:38:18,[3],0.5,False,169,28456,173,1.2.0-pre+a06a62bfd,796532,0.004255962
vsp.dcr.farm,mainnet,2020-12-09,2023-09-07 01:38:18,[3],0.9500000000000001,False,267,6945,41,1.2.1,796532,0.0067239166
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-07 01:38:18,[3],0.49,False,629,9705,44,1.2.1+ee0a6fa5b,796532,0.015840238
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-07 01:38:19,[3],1,False,373,26013,157,1.2.0+1c02ba8b9,796532,0.009393336
vspd.99split.com,mainnet,2020-11-17,2023-09-07 01:38:19,[3],0.30000000000000004,False,612,24660,133,1.2.1+ee0a6fa5b,796532,0.015412123000000002
vspd.bass.cf,mainnet,2022-05-01,2023-09-07 01:38:19,[3],0.2,False,1025,10810,93,1.2.0,796532,0.025812788000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-07 01:38:18,[3],5,False,71,2540,20,1.2.1+ee0a6fa5b,796532,0.0017880078000000002
