id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-25 01:39:23,[3],0.49,False,308,22343,171,1.2.0+86c25ac5d,802274,0.007733641
big.decred.energy,mainnet,2022-05-01,2023-09-25 01:39:23,[3],0.30000000000000004,False,347,3669,18,1.2.0,802274,0.008712901
dcrhive.com,mainnet,2022-06-23,2023-09-25 01:39:23,[3],0.15,False,1200,11121,39,1.2.1+ee0a6fa5b,802274,0.03013107
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-25 01:39:23,[3],0.9500000000000001,False,216,9549,59,1.2.0+86c25ac5d,802274,0.0054235924
decredvoting.com,mainnet,2021-02-01,2023-09-25 01:39:24,[3],1,False,129,4430,31,1.2.0,802275,0.0032378705
stakey.net,mainnet,2020-10-22,2023-09-25 01:39:23,[3],1,False,493,29030,212,1.2.1+dc5819e2d,802274,0.012378848000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-25 01:39:23,[3],0.6900000000000001,False,474,36876,264,1.3.0-pre+ed82998fe,1220602,0.09317869000000001
teststakepool.decred.org,testnet,2020-06-01,2023-09-25 01:39:23,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1220601,0
ultravsp.uk,mainnet,2020-12-01,2023-09-25 01:39:23,[3],0.30000000000000004,False,259,12090,68,1.2.1+ee0a6fa5b,802275,0.006500840700000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-25 01:39:23,[3],0.25,False,134,79,0,1.2.1+ee0a6fa5b,802274,0.0033646360000000003
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-25 01:39:23,[3],0.5,False,312,28602,173,1.2.0-pre+a06a62bfd,802275,0.007831128
vsp.dcr.farm,mainnet,2020-12-09,2023-09-25 01:39:23,[3],0.9500000000000001,False,171,7099,42,1.2.1,802274,0.0042936774
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-25 01:39:23,[3],0.49,False,726,10222,45,1.2.1+ee0a6fa5b,802274,0.018229298
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-25 01:39:23,[3],1,False,598,26335,162,1.2.0+1c02ba8b9,802275,0.015009663000000001
vspd.99split.com,mainnet,2020-11-17,2023-09-25 01:39:24,[3],0.30000000000000004,False,605,25097,145,1.2.1+ee0a6fa5b,802275,0.015185362
vspd.bass.cf,mainnet,2022-05-01,2023-09-25 01:39:24,[3],0.2,False,1362,11631,113,1.2.0,802274,0.034198765
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-25 01:39:23,[3],5,False,70,2591,20,1.2.1+ee0a6fa5b,802275,0.001756984
