id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-29 01:38:28,[3],0.49,False,335,22390,172,1.2.0+86c25ac5d,803483,0.008044763
big.decred.energy,mainnet,2022-05-01,2023-09-29 01:38:28,[3],0.30000000000000004,False,381,3724,19,1.2.0,803482,0.009152713
dcrhive.com,mainnet,2022-06-23,2023-09-29 01:38:28,[3],0.15,False,1327,11306,40,1.3.0-pre+a254e943f,803483,0.031866863
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-29 01:38:28,[3],0.9500000000000001,False,239,9580,60,1.2.0+86c25ac5d,803483,0.005739398000000001
decredvoting.com,mainnet,2021-02-01,2023-09-29 01:38:28,[3],1,False,138,4446,31,1.2.0,803483,0.003313962
stakey.net,mainnet,2020-10-22,2023-09-29 01:38:28,[3],1,False,591,29124,212,1.2.1+dc5819e2d,803482,0.014197516
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-29 01:38:28,[3],0.6900000000000001,False,465,37527,868,1.3.0+43d3210dc,1223467,0.09083805
teststakepool.decred.org,testnet,2020-06-01,2023-09-29 01:38:28,[3],3,False,0,213769,1032,1.3.0-pre+de79ce74b,1223468,0
ultravsp.uk,mainnet,2020-12-01,2023-09-29 01:38:28,[3],0.30000000000000004,False,254,12125,69,1.3.0-pre+8f6b0c2e9,803483,0.0060996110000000004
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-29 01:38:28,[3],0.25,False,189,95,0,1.3.0+43d3210dc,803483,0.0045386870000000005
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-29 01:38:28,[3],0.5,False,356,28652,173,1.2.0-pre+a06a62bfd,803483,0.008549061
vsp.dcr.farm,mainnet,2020-12-09,2023-09-29 01:38:28,[3],0.9500000000000001,False,172,7134,42,1.2.1,803483,0.0041304454
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-29 01:38:28,[3],0.49,False,764,10321,45,1.3.0+43d3210dc,803483,0.018346861000000003
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-29 01:38:28,[3],1,False,675,26422,163,1.2.0+1c02ba8b9,803483,0.016209597000000003
vspd.99split.com,mainnet,2020-11-17,2023-09-29 01:38:28,[3],0.30000000000000004,False,577,25186,145,1.2.1+ee0a6fa5b,803483,0.013856203000000001
vspd.bass.cf,mainnet,2022-05-01,2023-09-29 01:38:28,[3],0.2,False,1431,11825,113,1.2.0,803483,0.034364343000000006
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-29 01:38:28,[3],5,False,63,2602,20,1.2.1+ee0a6fa5b,803483,0.0015128957
