id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-13 01:38:10,[3],0.49,False,313,22212,170,1.2.0+86c25ac5d,798782,0.0072642034000000005
big.decred.energy,mainnet,2022-05-01,2023-09-13 01:38:11,[3],0.30000000000000004,False,387,3507,18,1.2.0,798781,0.008980577
dcrhive.com,mainnet,2022-06-23,2023-09-13 01:38:10,[3],0.666,False,1261,10622,36,1.2.1+ee0a6fa5b,798782,0.029265689
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-13 01:38:11,[3],0.9500000000000001,False,211,9470,59,1.2.0+86c25ac5d,798782,0.004896955000000001
decredvoting.com,mainnet,2021-02-01,2023-09-13 01:38:11,[3],1,False,137,4384,29,1.2.0,798782,0.0031795395
stakey.net,mainnet,2020-10-22,2023-09-13 01:38:10,[3],1,False,262,28908,211,1.2.1+dc5819e2d,798781,0.0060798735
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-13 01:38:10,[3],0.6900000000000001,False,472,33029,244,1.2.0+86c25ac5d,1211951,0.09224155
teststakepool.decred.org,testnet,2020-06-01,2023-09-13 01:38:10,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1211952,0
ultravsp.uk,mainnet,2020-12-01,2023-09-13 01:38:11,[3],0.30000000000000004,False,247,11989,68,1.2.1+ee0a6fa5b,798782,0.0057324544
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-13 01:38:10,[3],0.25,False,101,22,0,1.2.1+ee0a6fa5b,798782,0.0023440402
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-13 01:38:11,[3],0.5,False,202,28506,173,1.2.0-pre+a06a62bfd,798782,0.0046880804
vsp.dcr.farm,mainnet,2020-12-09,2023-09-13 01:38:10,[3],0.9500000000000001,False,236,7012,41,1.2.1,798782,0.005477163
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-13 01:38:11,[3],0.49,False,833,9916,45,1.2.1+ee0a6fa5b,798782,0.019332528
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-13 01:38:11,[3],1,False,528,26123,160,1.2.0+1c02ba8b9,798782,0.012253992
vspd.99split.com,mainnet,2020-11-17,2023-09-13 01:38:11,[3],0.30000000000000004,False,666,24833,137,1.2.1+ee0a6fa5b,798782,0.01545674
vspd.bass.cf,mainnet,2022-05-01,2023-09-13 01:38:11,[3],0.2,False,1169,11111,96,1.2.0,798782,0.027130524000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-13 01:38:11,[3],5,False,78,2562,20,1.2.1+ee0a6fa5b,798782,0.0018102488
