id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-28 01:41:48,[3],0.49,False,346,22373,172,1.2.0+86c25ac5d,803154,0.008398466
big.decred.energy,mainnet,2022-05-01,2023-09-28 01:41:49,[3],0.30000000000000004,False,375,3710,19,1.2.0,803153,0.009105036
dcrhive.com,mainnet,2022-06-23,2023-09-28 01:41:48,[3],0.15,False,1329,11249,40,1.3.0-pre+a254e943f,803155,0.0322518
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-28 01:41:49,[3],0.9500000000000001,False,237,9568,60,1.2.0+86c25ac5d,803155,0.00575145
decredvoting.com,mainnet,2021-02-01,2023-09-28 01:41:49,[3],1,False,142,4440,31,1.2.0,803155,0.0034460165000000003
stakey.net,mainnet,2020-10-22,2023-09-28 01:41:48,[3],1,False,598,29098,212,1.2.1+dc5819e2d,803151,0.014516325
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-28 01:41:48,[3],0.6900000000000001,False,185,37330,555,1.3.0+43d3210dc,1222751,0.03644602
teststakepool.decred.org,testnet,2020-06-01,2023-09-28 01:41:49,[3],3,False,0,213769,1032,1.3.0-pre+de79ce74b,1222751,0
ultravsp.uk,mainnet,2020-12-01,2023-09-28 01:41:49,[3],0.30000000000000004,False,261,12114,69,1.3.0-pre+8f6b0c2e9,803155,0.0063338755
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-28 01:41:48,[3],0.25,False,155,91,0,1.3.0+43d3210dc,803155,0.0037614969000000003
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-28 01:41:49,[3],0.5,False,339,28638,173,1.2.0-pre+a06a62bfd,803155,0.008226758
vsp.dcr.farm,mainnet,2020-12-09,2023-09-28 01:41:48,[3],0.9500000000000001,False,174,7125,42,1.2.1,803155,0.0042225835
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-28 01:41:49,[3],0.49,False,757,10296,45,1.3.0+43d3210dc,803155,0.018370666
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-28 01:41:49,[3],1,False,652,26400,163,1.2.0+1c02ba8b9,803155,0.015822554000000003
vspd.99split.com,mainnet,2020-11-17,2023-09-28 01:41:49,[3],0.30000000000000004,False,594,25163,145,1.2.1+ee0a6fa5b,803155,0.014415027
vspd.bass.cf,mainnet,2022-05-01,2023-09-28 01:41:49,[3],0.2,False,1405,11780,113,1.2.0,803155,0.034096148
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-28 01:41:49,[3],5,False,65,2600,20,1.2.1+ee0a6fa5b,803155,0.0015774019
