id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-06 01:39:41,[3],0.49,False,308,22107,169,1.2.0+86c25ac5d,795483,0.007466667000000001
big.decred.energy,mainnet,2022-05-01,2023-09-06 01:39:41,[3],0.49,False,234,3392,18,1.2.0,795482,0.0056723147
dcrhive.com,mainnet,2022-06-23,2023-09-06 01:39:41,[3],0.666,False,1500,10067,32,1.2.1+ee0a6fa5b,795483,0.036363635000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-06 01:39:41,[3],0.9500000000000001,False,198,9392,57,1.2.0+86c25ac5d,795483,0.0048000000000000004
decredvoting.com,mainnet,2021-02-01,2023-09-06 01:39:41,[3],1,False,134,4338,27,1.2.0,795483,0.0032484848
stakey.net,mainnet,2020-10-22,2023-09-06 01:39:41,[3],1,False,280,28815,208,1.2.1+dc5819e2d,795483,0.006787879
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-06 01:39:41,[3],0.6900000000000001,False,430,30821,237,1.2.0+86c25ac5d,1206909,0.08541915
teststakepool.decred.org,testnet,2020-06-01,2023-09-06 01:39:41,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1206908,0
ultravsp.uk,mainnet,2020-12-01,2023-09-06 01:39:41,[3],0.30000000000000004,False,239,11905,66,1.2.1+ee0a6fa5b,795483,0.0057939393
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-06 01:39:41,[3],0.25,False,10,11,0,1.2.1+ee0a6fa5b,795483,0.00024242424
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-06 01:39:41,[3],0.5,False,172,28443,173,1.2.0-pre+a06a62bfd,795483,0.004169697
vsp.dcr.farm,mainnet,2020-12-09,2023-09-06 01:39:41,[3],0.9500000000000001,False,292,6917,41,1.2.1,795483,0.007078788000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-06 01:39:41,[3],0.49,False,586,9633,44,1.2.1+ee0a6fa5b,795483,0.01420606
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-06 01:39:41,[3],1,False,410,25946,156,1.2.0+1c02ba8b9,795483,0.009939394
vspd.99split.com,mainnet,2020-11-17,2023-09-06 01:39:41,[3],0.30000000000000004,False,666,24575,132,1.2.1+ee0a6fa5b,795483,0.016145455
vspd.bass.cf,mainnet,2022-05-01,2023-09-06 01:39:41,[3],0.2,False,982,10705,92,1.2.0,795483,0.02380606
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-06 01:39:41,[3],5,False,77,2533,20,1.2.1+ee0a6fa5b,795483,0.0018666667000000001
