id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-09-17 01:45:01,[3],0.49,False,287,22256,170,1.2.0+86c25ac5d,799967,0.007058881
big.decred.energy,mainnet,2022-05-01,2023-09-17 01:45:01,[3],0.30000000000000004,False,358,3564,18,1.2.0,799965,0.008806238000000001
dcrhive.com,mainnet,2022-06-23,2023-09-17 01:45:01,[3],0.15,False,1132,10806,37,1.2.1+ee0a6fa5b,799967,0.027841998000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-09-17 01:45:01,[3],0.9500000000000001,False,192,9502,59,1.2.0+86c25ac5d,799967,0.0047223177
decredvoting.com,mainnet,2021-02-01,2023-09-17 01:45:01,[3],1,False,125,4401,29,1.2.0,799967,0.0030744257000000002
stakey.net,mainnet,2020-10-22,2023-09-17 01:45:01,[3],1,False,278,28933,211,1.2.1+dc5819e2d,799966,0.006839205
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-09-17 01:45:01,[3],0.6900000000000001,False,475,34331,250,1.3.0-pre+edb4a098e,1214832,0.09357762
teststakepool.decred.org,testnet,2020-06-01,2023-09-17 01:45:01,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1214832,0
ultravsp.uk,mainnet,2020-12-01,2023-09-17 01:45:01,[3],0.30000000000000004,False,234,12030,68,1.2.1+ee0a6fa5b,799967,0.005755325
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-09-17 01:45:01,[3],0.25,False,119,32,0,1.2.1+ee0a6fa5b,799967,0.0029268533
vsp.coinmine.pl,mainnet,2021-01-28,2023-09-17 01:45:01,[3],0.5,False,222,28540,173,1.2.0-pre+a06a62bfd,799967,0.00546018
vsp.dcr.farm,mainnet,2020-12-09,2023-09-17 01:45:01,[3],0.9500000000000001,False,212,7041,42,1.2.1,799967,0.005214226000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-09-17 01:45:01,[3],0.49,False,770,10020,45,1.2.1+ee0a6fa5b,799967,0.018938463000000003
vsp.stakeminer.com,mainnet,2020-11-09,2023-09-17 01:45:01,[3],1,False,477,26207,160,1.2.0+1c02ba8b9,799967,0.011732008
vspd.99split.com,mainnet,2020-11-17,2023-09-17 01:45:01,[3],0.30000000000000004,False,611,24933,138,1.2.1+ee0a6fa5b,799967,0.015027793000000001
vspd.bass.cf,mainnet,2022-05-01,2023-09-17 01:45:01,[3],0.2,False,1211,11282,96,1.2.0,799967,0.029785037
vspd.decredbrasil.com,mainnet,2020-11-22,2023-09-17 01:45:01,[3],5,False,72,2575,20,1.2.1+ee0a6fa5b,799967,0.0017708692
