rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.6/,29
2,/dcrwire:1.0.0/dcrd:1.8.0/,21
3,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,21
4,/dcrwire:1.0.0/dcrd:2.0.5/,16
5,/dcrwire:1.0.0/dcrd:2.0.3/,11
6,/dcrwire:1.0.0/dcrd:2.0.4/,6
7,/dcrwire:1.0.0/dcrd:1.8.1/,4
8,/dcrwire:1.0.0/dcrd:2.0.2/,4
9,/dcrwire:1.0.0/dcrd:2.0.1/,1
