rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,131
2,/dcrwire:1.0.0/dcrd:1.7.1/,7
3,/dcrwire:1.0.0/dcrd:1.7.7/,6
4,/dcrwire:1.0.0/dcrd:1.7.2/,5
5,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,4
6,/dcrwire:1.0.0/dcrd:1.7.0/,4
7,/dcrwire:0.4.0/dcrd:1.6.2/,3
8,/dcrwire:0.3.0/dcrd:1.4.0/,2
9,/dcrwire:1.0.0/dcrd:1.9.0(pre)/,2
10,/dcrwire:0.4.0/dcrd:1.6.1/,1
11,/dcrwire:0.4.0/dcrd:1.6.0(rc4)/,1
12,/dcrwire:0.4.0/dcrd:1.5.1/,1
13,/dcrwire:1.0.0/dcrd:1.7.4/,1
14,/dcrwire:0.4.0/dcrd:1.6.0/,1
