side,qty,rate,time
2,1.0,106805790,2025-02-17 23:54:32.493
2,1.0,106305770,2025-02-17 23:54:31.722
2,1.0,105805760,2025-02-17 23:54:30.864
2,1.0,105305740,2025-02-17 23:54:29.981
2,1.0,104805720,2025-02-17 23:54:29.247
2,1.0,104305700,2025-02-17 23:54:28.347
2,1.0,103805690,2025-02-17 23:54:27.501
2,1.0,103305670,2025-02-17 23:54:26.813
2,1.0,102805650,2025-02-17 23:54:26.104
2,1.0,102305630,2025-02-17 23:54:25.327
2,500.0,100685470,2025-02-17 23:12:17.450
1,500.0,99285470,2025-02-17 23:12:16.423
1,1.0,97701310,2025-02-17 23:54:21.079
1,1.0,97201290,2025-02-17 23:54:22.207
1,1.0,96701270,2025-02-17 23:54:23.218
1,1.0,96201250,2025-02-17 23:54:23.998
