side,qty,rate,time
2,1.0,106870860,2025-02-15 16:44:17.350
2,1.0,106370910,2025-02-15 16:44:16.830
2,1.0,105870960,2025-02-15 16:44:16.377
2,1.0,105371010,2025-02-15 16:44:15.972
2,1.0,104882200,2025-02-15 16:38:16.028
2,1.0,104383120,2025-02-15 16:37:16.316
2,1.0,103884370,2025-02-15 16:34:18.848
2,1.0,103384420,2025-02-15 16:34:18.376
2,1.0,102884470,2025-02-15 16:34:17.877
2,1.0,102384510,2025-02-15 16:34:17.445
2,500.0,100685380,2025-02-15 08:31:02.237
1,500.0,99285380,2025-02-15 08:31:01.331
1,1.0,97596010,2025-02-15 16:34:16.395
1,1.0,97096050,2025-02-15 16:34:16.856
1,1.0,96578040,2025-02-15 16:24:18.447
1,1.0,96078080,2025-02-15 16:24:18.907
