side,qty,rate,time
2,2.0,100000000,2024-04-05 23:38:05.803
2,2.0,50000000,2024-04-05 16:06:38.059
1,2.0,17500000,2024-04-27 00:30:10.267
1,2.0,1000000,2024-04-22 19:06:46.795
