id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-05-28 02:08:59,[3],0.49,False,346,21066,140,1.1.0,767556,0.008328319
big.decred.energy,mainnet,2022-05-01,2023-05-28 02:08:59,[3],0.49,False,222,2607,10,1.1.1,767556,0.0053436034
dcrhive.com,mainnet,2022-06-23,2023-05-28 02:08:59,[3],0.1,False,1221,4763,7,1.1.1,767556,0.02938982
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-05-28 02:08:59,[3],0.9500000000000001,False,255,8705,50,1.1.1,767556,0.006137923
decredvoting.com,mainnet,2021-02-01,2023-05-28 02:08:59,[3],1,False,98,3966,26,1.1.1,767556,0.002358888
stakey.net,mainnet,2020-10-22,2023-05-28 02:08:59,[3],1,False,344,27596,198,1.1.1,767556,0.0082801785
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-05-28 02:08:59,[3],0.6900000000000001,False,185,12029,93,1.2.0-pre+824c41c2a,1143114,0.036510754
teststakepool.decred.org,testnet,2020-06-01,2023-05-28 02:08:59,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-05-28 02:08:59,[3],0.30000000000000004,False,349,10686,55,1.1.1,767556,0.00840053
vsp.coinmine.pl,mainnet,2021-01-28,2023-05-28 02:08:59,[3],0.5,False,177,27831,171,1.1.1,767556,0.0042604404
vsp.dcr.farm,mainnet,2020-12-09,2023-05-28 02:08:59,[3],0.9500000000000001,False,88,6460,41,1.1.1,767556,0.0021181852
vsp.decredcommunity.org,mainnet,2020-11-05,2023-05-28 02:08:59,[3],0.49,False,378,8137,29,1.1.1,767556,0.009098568000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-05-28 02:08:59,[3],1,False,534,24595,138,1.1.1,767556,0.012853532
vspd.99split.com,mainnet,2020-11-17,2023-05-28 02:08:59,[3],0.30000000000000004,False,2197,20833,81,1.1.1,767556,0.052882418
vspd.bass.cf,mainnet,2022-05-01,2023-05-28 02:09:01,[3],0.2,False,844,8160,71,1.1.1,767556,0.020315321
vspd.decredbrasil.com,mainnet,2020-11-22,2023-05-28 02:08:59,[3],5,False,73,2255,16,1.1.1,767556,0.0017571308
