id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-05-10 01:56:54,[3],0.49,False,386,20813,138,1.1.0,762388,0.00943304
big.decred.energy,mainnet,2022-05-01,2023-05-10 01:56:54,[3],0.49,False,236,2458,8,1.1.1,762387,0.0057683378
dcrhive.com,mainnet,2022-06-23,2023-05-10 01:56:54,[3],0.1,False,996,4061,6,1.1.1,762387,0.02434434
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-05-10 01:56:54,[3],0.9500000000000001,False,285,8555,49,1.1.1,762387,0.006966001
decredvoting.com,mainnet,2021-02-01,2023-05-06 04:10:04,[3],1,False,179,3876,25,1.1.1,761246,0.0043658535
stakey.net,mainnet,2020-10-22,2023-05-10 01:56:54,[3],1,False,330,27397,198,1.1.1,762387,0.008065896000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-05-10 01:56:54,[3],0.6900000000000001,False,187,10954,26,1.2.0-pre+824c41c2a,1136786,0.036695447
teststakepool.decred.org,testnet,2020-06-01,2023-05-10 01:56:54,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-05-10 01:56:54,[3],0.30000000000000004,False,346,10469,53,1.1.1,762387,0.00845697
vsp.coinmine.pl,mainnet,2021-01-28,2023-05-10 01:56:54,[3],0.5,False,188,27727,171,1.1.1,762387,0.0045951162
vsp.dcr.farm,mainnet,2020-12-09,2023-05-10 01:56:54,[3],0.9500000000000001,False,91,6413,40,1.1.1,762387,0.0022242318
vsp.decredcommunity.org,mainnet,2020-11-05,2023-05-10 01:56:54,[3],0.49,False,411,7880,27,1.1.1,762387,0.010045706000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-05-10 01:56:54,[3],1,False,658,24222,135,1.1.1,762387,0.016082907
vspd.99split.com,mainnet,2020-11-17,2023-05-10 01:56:54,[3],0.30000000000000004,False,2117,19457,76,1.1.1,762387,0.051743943
vspd.bass.cf,mainnet,2022-05-01,2023-05-10 01:56:55,[3],0.2,False,809,7638,66,1.1.1,762387,0.019773666000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2023-05-10 01:56:54,[3],5,False,78,2206,15,1.1.1,762387,0.0019064845000000001
