id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-05-16 02:02:18,[3],0.49,False,377,20889,138,1.1.0,764119,0.009642437
big.decred.energy,mainnet,2022-05-01,2023-05-16 02:02:18,[3],0.49,False,211,2505,8,1.1.1,764119,0.0053966953000000005
dcrhive.com,mainnet,2022-06-23,2023-05-16 02:02:18,[3],0.1,False,1082,4254,6,1.1.1,764119,0.027674050000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-05-16 02:02:18,[3],0.9500000000000001,False,266,8612,49,1.1.1,764119,0.006803417000000001
decredvoting.com,mainnet,2021-02-01,2023-05-06 04:10:04,[3],1,False,179,3876,25,1.1.1,761246,0.0043658535
stakey.net,mainnet,2020-10-22,2023-05-16 02:02:18,[3],1,False,335,27475,198,1.1.1,764119,0.008568213
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-05-16 02:02:18,[3],0.6900000000000001,False,148,11567,32,1.2.0-pre+824c41c2a,1140120,0.029093768000000002
teststakepool.decred.org,testnet,2020-06-01,2023-05-16 02:02:18,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-05-16 02:02:18,[3],0.30000000000000004,False,347,10550,54,1.1.1,764119,0.008875134
vsp.coinmine.pl,mainnet,2021-01-28,2023-05-16 02:02:18,[3],0.5,False,181,27771,171,1.1.1,764119,0.0046293926
vsp.dcr.farm,mainnet,2020-12-09,2023-05-16 02:02:18,[3],0.9500000000000001,False,85,6429,40,1.1.1,764119,0.0021740242
vsp.decredcommunity.org,mainnet,2020-11-05,2023-05-16 02:02:18,[3],0.49,False,424,7961,28,1.1.1,764119,0.0108445445
vsp.stakeminer.com,mainnet,2020-11-09,2023-05-16 02:02:19,[3],1,False,634,24348,136,1.1.1,764119,0.016215663
vspd.99split.com,mainnet,2020-11-17,2023-05-16 02:02:19,[3],0.30000000000000004,False,2212,19906,77,1.1.1,764119,0.056575783000000004
vspd.bass.cf,mainnet,2022-05-01,2023-05-16 02:02:19,[3],0.2,False,828,7812,66,1.1.1,764119,0.021177555
vspd.decredbrasil.com,mainnet,2020-11-22,2023-05-16 02:02:18,[3],5,False,72,2222,15,1.1.1,764119,0.0018415265
