id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-05-02 01:57:29,[3],0.49,False,403,20720,137,1.1.0,760066,0.009874305
big.decred.energy,mainnet,2022-05-01,2023-05-02 01:57:29,[3],0.49,False,235,2391,7,1.1.1,760066,0.0057579693000000005
dcrhive.com,mainnet,2022-06-23,2023-05-02 01:57:29,[3],0.1,False,979,3787,6,1.1.1,760066,0.023987455
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-05-02 01:57:30,[3],0.9500000000000001,False,317,8473,48,1.1.1,760066,0.007767133000000001
decredvoting.com,mainnet,2021-02-01,2023-05-02 01:57:30,[3],1,False,187,3853,25,1.1.1,760066,0.0045818733
stakey.net,mainnet,2020-10-22,2023-05-02 01:57:29,[3],1,False,333,27310,198,1.1.1,760066,0.008159165000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-05-02 01:57:29,[3],0.6900000000000001,False,189,10009,25,1.2.0-pre+824c41c2a,1131772,0.037117045
teststakepool.decred.org,testnet,2020-06-01,2023-05-02 01:57:29,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-05-02 01:57:29,[3],0.30000000000000004,False,353,10364,52,1.1.1,760066,0.008649205
vsp.coinmine.pl,mainnet,2021-01-28,2023-05-02 01:57:29,[3],0.5,False,184,27677,171,1.1.1,760066,0.0045083673
vsp.dcr.farm,mainnet,2020-12-09,2023-05-02 01:57:29,[3],0.9500000000000001,False,93,6385,39,1.1.1,760066,0.0022786858
vsp.decredcommunity.org,mainnet,2020-11-05,2023-05-02 01:57:29,[3],0.49,False,426,7757,25,1.1.1,760066,0.010437851000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-05-02 01:57:30,[3],1,False,678,24015,131,1.1.1,760066,0.016612355000000002
vspd.99split.com,mainnet,2020-11-17,2023-05-02 01:57:30,[3],0.30000000000000004,False,1934,18868,73,1.1.1,760066,0.047386862
vspd.bass.cf,mainnet,2022-05-01,2023-05-02 01:57:30,[3],0.2,False,786,7415,62,1.1.1,760066,0.01925857
vspd.decredbrasil.com,mainnet,2020-11-22,2023-05-02 01:57:30,[3],5,False,89,2187,15,1.1.1,760066,0.0021806778
