id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-05-15 02:03:32,[3],0.49,False,349,20876,138,1.1.0,763793,0.008845296
big.decred.energy,mainnet,2022-05-01,2023-05-15 02:03:32,[3],0.49,False,216,2498,8,1.1.1,763793,0.0054744524000000004
dcrhive.com,mainnet,2022-06-23,2023-05-15 02:03:32,[3],0.1,False,1047,4214,6,1.1.1,763793,0.026535887
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-05-15 02:03:32,[3],0.9500000000000001,False,276,8597,49,1.1.1,763793,0.0069951336
decredvoting.com,mainnet,2021-02-01,2023-05-06 04:10:04,[3],1,False,179,3876,25,1.1.1,761246,0.0043658535
stakey.net,mainnet,2020-10-22,2023-05-15 02:03:32,[3],1,False,338,27460,198,1.1.1,763793,0.008566504
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-05-15 02:03:32,[3],0.6900000000000001,False,158,11538,28,1.2.0-pre+824c41c2a,1139887,0.030285604
teststakepool.decred.org,testnet,2020-06-01,2023-05-15 02:03:32,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-05-15 02:03:32,[3],0.30000000000000004,False,358,10532,53,1.1.1,763793,0.009073398
vsp.coinmine.pl,mainnet,2021-01-28,2023-05-15 02:03:32,[3],0.5,False,179,27764,171,1.1.1,763793,0.004536699
vsp.dcr.farm,mainnet,2020-12-09,2023-05-15 02:03:32,[3],0.9500000000000001,False,84,6428,40,1.1.1,763793,0.0021289538
vsp.decredcommunity.org,mainnet,2020-11-05,2023-05-15 02:03:32,[3],0.49,False,403,7950,27,1.1.1,763793,0.010213909
vsp.stakeminer.com,mainnet,2020-11-09,2023-05-15 02:03:32,[3],1,False,650,24320,136,1.1.1,763793,0.016474048
vspd.99split.com,mainnet,2020-11-17,2023-05-15 02:03:32,[3],0.30000000000000004,False,2149,19817,76,1.1.1,763793,0.054465733
vspd.bass.cf,mainnet,2022-05-01,2023-05-15 02:03:32,[3],0.2,False,815,7778,66,1.1.1,763793,0.02065592
vspd.decredbrasil.com,mainnet,2020-11-22,2023-05-15 02:03:32,[3],5,False,77,2215,15,1.1.1,763793,0.0019515409000000002
