baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2024-01-02 01:51:16.020
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2024-01-02 01:51:18.010
doge,btc,0,0,0,0,0,0,0.0,2024-01-02 01:51:18.019
zec,btc,125300,0,0,0,125300,125300,0.0,2024-01-02 01:51:20.052
dcr,btc,42000,0,0,0,42000,42000,0.0,2024-01-02 01:51:20.062
eth,btc,699000,0,0,0,699000,699000,0.0,2024-01-02 01:51:16.023
dgb,btc,28,0,0,0,28,28,0.0,2024-01-02 01:51:18.013
ltc,btc,245900,0,0,0,245900,245900,0.0,2024-01-02 01:51:20.055
zec,usdc.eth,0,0,0,0,0,0,0.0,2024-01-02 01:51:16.011
dcr,ltc,20800000,0,0,0,20800000,20800000,0.0,2024-01-02 01:51:16.014
