baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2024-01-01 01:58:06.010
doge,btc,0,0,0,0,0,0,0.0,2024-01-01 01:58:06.020
zec,btc,125300,0,0,0,125300,125300,0.0,2024-01-01 01:58:08.014
dcr,btc,42000,0,0,0,42000,42000,0.0,2024-01-01 01:58:10.010
eth,btc,699000,0,0,0,699000,699000,0.0,2024-01-01 01:58:08.023
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2024-01-01 01:58:08.023
dgb,btc,28,0,0,0,28,28,0.0,2024-01-01 01:58:06.013
ltc,btc,245900,0,0,0,245900,245900,0.0,2024-01-01 01:58:08.023
zec,usdc.eth,0,0,0,0,0,0,0.0,2024-01-01 01:58:08.013
dcr,ltc,20800000,0,0,0,20800000,20800000,0.0,2024-01-01 01:58:08.020
